ppd_id,PlanName,EEGroupID,EEGroupName_check,TierID,TierHireDate_check,BenefitID_COLA,fy_start,fy_end,Notes,COLA_StartDate,COLA_EndDate,COLA_CPIPercentage,COLA_CPIRangeStart,COLA_CPIRangeEnd,COLA_FixedRate,COLA_compounded,COLA_PercentMax,COLA_PercentMin,COLA_DollarMax,COLA_DollarMin,COLA_MaxPensionBase,COLA_PensionBaseIndexed,COLA_PensionBaseStart,COLA_PensionBaseEnd,COLA_RetAge,COLA_RetTenure,COLA_RetPoints,COLA_RetDate,COLA_AgeStart,COLA_AgeEnd,COLA_RetPeriodStart,COLA_RetPeriodEnd,COLA_FundedRatioStart,COLA_FundedRatioEnd,COLA_MarketReturnStart,COLA_MarketReturnEnd,COLABasis_RetBoard,COLABasis_Legislature,COLABasis_InvestmentReturn,COLABasis_CPI,COLABasis_FundedRatio,COLABasis_AdHoc,COLABasis_automatic,COLABasis_NoCOLA,fy
63,Missouri State ERS,0,All Employees,2,Tier II (1997-2000),2,2014,9999,,,,.8,.051,.0624,,,,,,,,,,,65,5,,,,,,,,,,,,,,,,,,,2014
63,Missouri State ERS,0,All Employees,2,Tier II (1997-2000),3,2014,9999,,,,,.0625,9999,.05,,,,,,,,,,65,5,,,,,,,,,,,,,,,,,,,2014
63,Missouri State ERS,0,All Employees,3,Tier III (2000-2010),1,2014,9999,Annual Benefit percentage increase equal to the lesser of i) 80% of the CPI Increase  and ii) 5%,,,.8,,,,,.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
63,Missouri State ERS,0,All Employees,4,Tier IV (2011+),1,2014,9999,Annual Benefit percentage increase equal to the lesser of i) 80% of the CPI Increase  and ii) 5%,,,.8,,,,,.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
64,Misssouri Teachers,0,All Employees,0,,1,2014,9999,,,,,0,.05,.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
64,Misssouri Teachers,0,All Employees,0,,2,2014,9999,,,,,.0501,9999,.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
65,Montana PERA,0,All Employees,1,Tier I (pre 2007),1,2014,9999,,,,,,,.03,,,,,,,,,,,,,,,,1,9999,,,,,,,,,,,,,2014
65,Montana PERA,0,All Employees,2,Tier II (2007-2011),1,2014,9999,,,,,,,.015,,,,,,,,,,,,,,,,1,9999,,,,,,,,,,,,,2014
65,Montana PERA,0,All Employees,3,Tier III (2011-2013),1,2014,9999,,,,,,,.015,,,,,,,,,,,,,,,,1,9999,,,,,,,,,,,,,2014
65,Montana PERA,0,All Employees,4,Tier IV (2013+),1,2014,9999,,,,,,,.015,,,,,,,,,,,,,,,,1,9999,,,,,,,,,,,,,2014
66,Montana Teachers,0,All Employees,1,Tier 1,1,2014,9999,,,,,,,.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
66,Montana Teachers,0,All Employees,2,Tier 2,1,2014,9999,,,,,,,.005,,,,,,,,,,,,,,,,,,0,.8999,,,,,,,,,,,2014
66,Montana Teachers,0,All Employees,2,Tier 2,2,2014,9999,,,,,,,.015,,,,,,,,,,,,,,,,,,.9,9999,,,,,,,,,,,2014
67,Nebraska Schools,0,All Employees,1,Hired pre 2013,1,2014,9999,,,,1,,,,,.025,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
67,Nebraska Schools,0,All Employees,2,Hired 7/1/2013+,1,2014,9999,,,,1,,,,,.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
68,Nevada Police Officer and Firefighter,0,All Employees,1,Hired pre 7/1/1985,1,2014,9999,,,,,,,0,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,2014
68,Nevada Police Officer and Firefighter,0,All Employees,1,Hired pre 7/1/1985,2,2014,9999,,,,1,,,,,.02,0,,,,,,,,,,,,,3,5,,,,,,,,,,,,,2014
68,Nevada Police Officer and Firefighter,0,All Employees,1,Hired pre 7/1/1985,3,2014,9999,,,,1,,,,,.03,0,,,,,,,,,,,,,6,8,,,,,,,,,,,,,2014
68,Nevada Police Officer and Firefighter,0,All Employees,1,Hired pre 7/1/1985,4,2014,9999,,,,1,,,,,.035,0,,,,,,,,,,,,,9,11,,,,,,,,,,,,,2014
68,Nevada Police Officer and Firefighter,0,All Employees,1,Hired pre 7/1/1985,5,2014,9999,,,,1,,,,,.04,0,,,,,,,,,,,,,12,13,,,,,,,,,,,,,2014
68,Nevada Police Officer and Firefighter,0,All Employees,1,Hired pre 7/1/1985,6,2014,9999,,,,1,,,,,.05,0,,,,,,,,,,,,,14,9999,,,,,,,,,,,,,2014
68,Nevada Police Officer and Firefighter,0,All Employees,2,Hired between 7/1/1985 and 12/31/2009,1,2014,9999,,,,,,,0,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,2014
68,Nevada Police Officer and Firefighter,0,All Employees,2,Hired between 7/1/1985 and 12/31/2009,2,2014,9999,,,,1,,,,,.02,0,,,,,,,,,,,,,3,5,,,,,,,,,,,,,2014
68,Nevada Police Officer and Firefighter,0,All Employees,2,Hired between 7/1/1985 and 12/31/2009,3,2014,9999,,,,1,,,,,.03,0,,,,,,,,,,,,,6,8,,,,,,,,,,,,,2014
68,Nevada Police Officer and Firefighter,0,All Employees,2,Hired between 7/1/1985 and 12/31/2009,4,2014,9999,,,,1,,,,,.035,0,,,,,,,,,,,,,9,11,,,,,,,,,,,,,2014
68,Nevada Police Officer and Firefighter,0,All Employees,2,Hired between 7/1/1985 and 12/31/2009,5,2014,9999,,,,1,,,,,.04,0,,,,,,,,,,,,,12,13,,,,,,,,,,,,,2014
68,Nevada Police Officer and Firefighter,0,All Employees,2,Hired between 7/1/1985 and 12/31/2009,6,2014,9999,,,,1,,,,,.05,0,,,,,,,,,,,,,14,9999,,,,,,,,,,,,,2014
68,Nevada Police Officer and Firefighter,0,All Employees,3,2010+,1,2014,9999,,,,,,,0,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,2014
68,Nevada Police Officer and Firefighter,0,All Employees,3,2010+,2,2014,9999,,,,1,,,,,.02,0,,,,,,,,,,,,,3,5,,,,,,,,,,,,,2014
68,Nevada Police Officer and Firefighter,0,All Employees,3,2010+,3,2014,9999,,,,1,,,,,.03,0,,,,,,,,,,,,,6,8,,,,,,,,,,,,,2014
68,Nevada Police Officer and Firefighter,0,All Employees,3,2010+,4,2014,9999,,,,1,,,,,.035,0,,,,,,,,,,,,,9,11,,,,,,,,,,,,,2014
68,Nevada Police Officer and Firefighter,0,All Employees,3,2010+,5,2014,9999,,,,1,,,,,.04,0,,,,,,,,,,,,,12,9999,,,,,,,,,,,,,2014
69,Nevada Public Employees' Retirement System,0,All Employees,1,Hired pre 7/1/1985,1,2014,9999,,,,,,,0,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,2014
69,Nevada Public Employees' Retirement System,0,All Employees,1,Hired pre 7/1/1985,2,2014,9999,,,,1,,,,,.02,0,,,,,,,,,,,,,3,5,,,,,,,,,,,,,2014
69,Nevada Public Employees' Retirement System,0,All Employees,1,Hired pre 7/1/1985,3,2014,9999,,,,1,,,,,.03,0,,,,,,,,,,,,,6,8,,,,,,,,,,,,,2014
69,Nevada Public Employees' Retirement System,0,All Employees,1,Hired pre 7/1/1985,4,2014,9999,,,,1,,,,,.035,0,,,,,,,,,,,,,9,11,,,,,,,,,,,,,2014
69,Nevada Public Employees' Retirement System,0,All Employees,1,Hired pre 7/1/1985,5,2014,9999,,,,1,,,,,.04,0,,,,,,,,,,,,,12,13,,,,,,,,,,,,,2014
69,Nevada Public Employees' Retirement System,0,All Employees,1,Hired pre 7/1/1985,6,2014,9999,,,,1,,,,,.05,0,,,,,,,,,,,,,14,9999,,,,,,,,,,,,,2014
69,Nevada Public Employees' Retirement System,0,All Employees,2,Hired between 7/1/1985 and 12/31/2009,1,2014,9999,,,,,,,0,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,2014
69,Nevada Public Employees' Retirement System,0,All Employees,2,Hired between 7/1/1985 and 12/31/2009,2,2014,9999,,,,1,,,,,.02,0,,,,,,,,,,,,,3,5,,,,,,,,,,,,,2014
69,Nevada Public Employees' Retirement System,0,All Employees,2,Hired between 7/1/1985 and 12/31/2009,3,2014,9999,,,,1,,,,,.03,0,,,,,,,,,,,,,6,8,,,,,,,,,,,,,2014
69,Nevada Public Employees' Retirement System,0,All Employees,2,Hired between 7/1/1985 and 12/31/2009,4,2014,9999,,,,1,,,,,.035,0,,,,,,,,,,,,,9,11,,,,,,,,,,,,,2014
69,Nevada Public Employees' Retirement System,0,All Employees,2,Hired between 7/1/1985 and 12/31/2009,5,2014,9999,,,,1,,,,,.04,0,,,,,,,,,,,,,12,13,,,,,,,,,,,,,2014
69,Nevada Public Employees' Retirement System,0,All Employees,2,Hired between 7/1/1985 and 12/31/2009,6,2014,9999,,,,1,,,,,.05,0,,,,,,,,,,,,,14,9999,,,,,,,,,,,,,2014
69,Nevada Public Employees' Retirement System,0,All Employees,3,2010+,1,2014,9999,,,,,,,0,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,2014
69,Nevada Public Employees' Retirement System,0,All Employees,3,2010+,2,2014,9999,,,,1,,,,,.02,0,,,,,,,,,,,,,3,5,,,,,,,,,,,,,2014
69,Nevada Public Employees' Retirement System,0,All Employees,3,2010+,3,2014,9999,,,,1,,,,,.03,0,,,,,,,,,,,,,6,8,,,,,,,,,,,,,2014
69,Nevada Public Employees' Retirement System,0,All Employees,3,2010+,4,2014,9999,,,,1,,,,,.035,0,,,,,,,,,,,,,9,11,,,,,,,,,,,,,2014
69,Nevada Public Employees' Retirement System,0,All Employees,3,2010+,5,2014,9999,,,,1,,,,,.04,0,,,,,,,,,,,,,12,9999,,,,,,,,,,,,,2014
70,New Hampshire Retirement System,1,All Employees,1,All Tiers,1,2014,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
70,New Hampshire Retirement System,1,All Employees,2,All Tiers,1,2014,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
70,New Hampshire Retirement System,1,All Employees,3,All Tiers,1,2014,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
70,New Hampshire Retirement System,1,All Employees,4,All Tiers,1,2014,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
70,New Hampshire Retirement System,2,All Employees,1,All Tiers,1,2014,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
70,New Hampshire Retirement System,2,All Employees,2,All Tiers,1,2014,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
70,New Hampshire Retirement System,2,All Employees,3,All Tiers,1,2014,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
70,New Hampshire Retirement System,2,All Employees,4,All Tiers,1,2014,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
70,New Hampshire Retirement System,3,All Employees,1,All Tiers,1,2014,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
70,New Hampshire Retirement System,3,All Employees,2,All Tiers,1,2014,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
70,New Hampshire Retirement System,3,All Employees,3,All Tiers,1,2014,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
70,New Hampshire Retirement System,3,All Employees,4,All Tiers,1,2014,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
70,New Hampshire Retirement System,4,All Employees,1,All Tiers,1,2014,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
70,New Hampshire Retirement System,4,All Employees,2,All Tiers,1,2014,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
70,New Hampshire Retirement System,4,All Employees,3,All Tiers,1,2014,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
70,New Hampshire Retirement System,4,All Employees,4,All Tiers,1,2014,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
71,New Jersey PERS,1,General State Employees,1,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
71,New Jersey PERS,1,General State Employees,2,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
71,New Jersey PERS,1,General State Employees,3,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
71,New Jersey PERS,1,General State Employees,4,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
71,New Jersey PERS,1,General State Employees,5,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
71,New Jersey PERS,2,General Local Employees,1,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
71,New Jersey PERS,2,General Local Employees,2,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
71,New Jersey PERS,2,General Local Employees,3,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
71,New Jersey PERS,2,General Local Employees,4,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
71,New Jersey PERS,2,General Local Employees,5,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
72,New Jersey Police and Fire,1,ALL,1,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
72,New Jersey Police and Fire,1,ALL,2,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
72,New Jersey Police and Fire,1,ALL,3,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
72,New Jersey Police and Fire,1,ALL,4,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
72,New Jersey Police and Fire,1,ALL,5,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
72,New Jersey Police and Fire,2,ALL,1,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
72,New Jersey Police and Fire,2,ALL,2,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
72,New Jersey Police and Fire,2,ALL,3,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
72,New Jersey Police and Fire,2,ALL,4,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
72,New Jersey Police and Fire,2,ALL,5,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
73,New Jersey Teachers,0,ALL,1,,1,2012,9999,,,,,,,0,1,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,2014
73,New Jersey Teachers,0,ALL,1,,2,2012,9999,,,,,,,0,1,,,,,,,,,,,,,,,0,2,1.01,9999,,,,,,,,,,,2014
73,New Jersey Teachers,0,ALL,1,,3,2012,9999,,,,.6,,,,1,,,,,,,,,,,,,,,3,9999,1.01,9999,,,,,,,,,,,2014
73,New Jersey Teachers,0,ALL,2,,1,2012,9999,,,,,,,0,1,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,2014
73,New Jersey Teachers,0,ALL,2,,2,2012,9999,,,,,,,0,1,,,,,,,,,,,,,,,0,2,1.01,9999,,,,,,,,,,,2014
73,New Jersey Teachers,0,ALL,2,,3,2012,9999,,,,.6,,,,1,,,,,,,,,,,,,,,3,9999,1.01,9999,,,,,,,,,,,2014
73,New Jersey Teachers,0,ALL,3,,1,2012,9999,,,,,,,0,1,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,2014
73,New Jersey Teachers,0,ALL,3,,2,2012,9999,,,,,,,0,1,,,,,,,,,,,,,,,0,2,1.01,9999,,,,,,,,,,,2014
73,New Jersey Teachers,0,ALL,3,,3,2012,9999,,,,.6,,,,1,,,,,,,,,,,,,,,3,9999,1.01,9999,,,,,,,,,,,2014
73,New Jersey Teachers,0,ALL,4,,1,2012,9999,,,,,,,0,1,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,2014
73,New Jersey Teachers,0,ALL,4,,2,2012,9999,,,,,,,0,1,,,,,,,,,,,,,,,0,2,1.01,9999,,,,,,,,,,,2014
73,New Jersey Teachers,0,ALL,4,,3,2012,9999,,,,.6,,,,1,,,,,,,,,,,,,,,3,9999,1.01,9999,,,,,,,,,,,2014
73,New Jersey Teachers,0,ALL,5,,1,2012,9999,,,,,,,0,1,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,2014
73,New Jersey Teachers,0,ALL,5,,2,2012,9999,,,,,,,0,1,,,,,,,,,,,,,,,0,2,1.01,9999,,,,,,,,,,,2014
73,New Jersey Teachers,0,ALL,5,,3,2012,9999,,,,.6,,,,1,,,,,,,,,,,,,,,3,9999,1.01,9999,,,,,,,,,,,2014
73,New Jersey Teachers,0,ALL,6,,1,2012,9999,,,,,,,0,1,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,2014
73,New Jersey Teachers,0,ALL,6,,2,2012,9999,,,,,,,0,1,,,,,,,,,,,,,,,0,2,1.01,9999,,,,,,,,,,,2014
73,New Jersey Teachers,0,ALL,6,,3,2012,9999,,,,.6,,,,1,,,,,,,,,,,,,,,3,9999,1.01,9999,,,,,,,,,,,2014
74,New Mexico PERA,1,All Employees,1,Tier I (pre 2013),1,2014,9999,,,,,,,.02,,,,,,,,,,,,,,,,2,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,1,All Employees,1,Tier I (pre 2013),2,2014,9999,,,,,,,.02,,,,,,,,,,,,,01jul2014,,,3,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,1,All Employees,1,Tier I (pre 2013),3,2014,9999,,,,,,,.02,,,,,,,,,,,,,01jul2015,,,4,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,1,All Employees,1,Tier I (pre 2013),4,2014,9999,,,,,,,.02,,,,,,,,,,,,,01jul2017,,,7,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,1,All Employees,1,Tier I (pre 2013),5,2014,9999,,,,,,,.02,,,,,,,,,,,,,,65,,1,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,1,All Employees,1,Tier I (pre 2013),6,2014,9999,,,,,,,.025,,,,,,,,0,20,,25,,,,,,,,,,,,,,,,,,,2014
74,New Mexico PERA,1,All Employees,2,Tier I (2013+),1,2014,9999,,,,,,,.02,,,,,,,,,,,,,,,,7,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,1,All Employees,2,Tier I (2013+),2,2014,9999,,,,,,,.02,,,,,,,,,,,,,,65,,1,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,1,All Employees,2,Tier I (2013+),3,2014,9999,,,,,,,.025,,,,,,,,0,20,,25,,,,,,,,,,,,,,,,,,,2014
74,New Mexico PERA,2,All Employees,1,Tier I (pre 2013),1,2014,9999,,,,,,,.02,,,,,,,,,,,,,,,,2,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,2,All Employees,1,Tier I (pre 2013),2,2014,9999,,,,,,,.02,,,,,,,,,,,,,01jul2014,,,3,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,2,All Employees,1,Tier I (pre 2013),3,2014,9999,,,,,,,.02,,,,,,,,,,,,,01jul2015,,,4,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,2,All Employees,1,Tier I (pre 2013),4,2014,9999,,,,,,,.02,,,,,,,,,,,,,01jul2017,,,7,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,2,All Employees,1,Tier I (pre 2013),5,2014,9999,,,,,,,.02,,,,,,,,,,,,,,65,,1,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,2,All Employees,1,Tier I (pre 2013),6,2014,9999,,,,,,,.025,,,,,,,,0,20,,25,,,,,,,,,,,,,,,,,,,2014
74,New Mexico PERA,2,All Employees,2,Tier I (2013+),1,2014,9999,,,,,,,.02,,,,,,,,,,,,,,,,7,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,2,All Employees,2,Tier I (2013+),2,2014,9999,,,,,,,.02,,,,,,,,,,,,,,65,,1,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,2,All Employees,2,Tier I (2013+),3,2014,9999,,,,,,,.025,,,,,,,,0,20,,25,,,,,,,,,,,,,,,,,,,2014
74,New Mexico PERA,3,All Employees,1,Tier I (pre 2013),1,2014,9999,,,,,,,.02,,,,,,,,,,,,,,,,2,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,3,All Employees,1,Tier I (pre 2013),2,2014,9999,,,,,,,.02,,,,,,,,,,,,,01jul2014,,,3,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,3,All Employees,1,Tier I (pre 2013),3,2014,9999,,,,,,,.02,,,,,,,,,,,,,01jul2015,,,4,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,3,All Employees,1,Tier I (pre 2013),4,2014,9999,,,,,,,.02,,,,,,,,,,,,,01jul2017,,,7,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,3,All Employees,1,Tier I (pre 2013),5,2014,9999,,,,,,,.02,,,,,,,,,,,,,,65,,1,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,3,All Employees,1,Tier I (pre 2013),6,2014,9999,,,,,,,.025,,,,,,,,0,20,,25,,,,,,,,,,,,,,,,,,,2014
74,New Mexico PERA,3,All Employees,2,Tier I (2013+),1,2014,9999,,,,,,,.02,,,,,,,,,,,,,,,,7,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,3,All Employees,2,Tier I (2013+),2,2014,9999,,,,,,,.02,,,,,,,,,,,,,,65,,1,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,3,All Employees,2,Tier I (2013+),3,2014,9999,,,,,,,.025,,,,,,,,0,20,,25,,,,,,,,,,,,,,,,,,,2014
74,New Mexico PERA,4,All Employees,1,Tier I (pre 2013),1,2014,9999,,,,,,,.02,,,,,,,,,,,,,,,,2,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,4,All Employees,1,Tier I (pre 2013),2,2014,9999,,,,,,,.02,,,,,,,,,,,,,01jul2014,,,3,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,4,All Employees,1,Tier I (pre 2013),3,2014,9999,,,,,,,.02,,,,,,,,,,,,,01jul2015,,,4,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,4,All Employees,1,Tier I (pre 2013),4,2014,9999,,,,,,,.02,,,,,,,,,,,,,01jul2017,,,7,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,4,All Employees,1,Tier I (pre 2013),5,2014,9999,,,,,,,.02,,,,,,,,,,,,,,65,,1,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,4,All Employees,1,Tier I (pre 2013),6,2014,9999,,,,,,,.025,,,,,,,,0,20,,25,,,,,,,,,,,,,,,,,,,2014
74,New Mexico PERA,4,All Employees,2,Tier I (2013+),1,2014,9999,,,,,,,.02,,,,,,,,,,,,,,,,7,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,4,All Employees,2,Tier I (2013+),2,2014,9999,,,,,,,.02,,,,,,,,,,,,,,65,,1,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,4,All Employees,2,Tier I (2013+),3,2014,9999,,,,,,,.025,,,,,,,,0,20,,25,,,,,,,,,,,,,,,,,,,2014
74,New Mexico PERA,5,All Employees,1,Tier I (pre 2013),1,2014,9999,,,,,,,.02,,,,,,,,,,,,,,,,2,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,5,All Employees,1,Tier I (pre 2013),2,2014,9999,,,,,,,.02,,,,,,,,,,,,,01jul2014,,,3,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,5,All Employees,1,Tier I (pre 2013),3,2014,9999,,,,,,,.02,,,,,,,,,,,,,01jul2015,,,4,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,5,All Employees,1,Tier I (pre 2013),4,2014,9999,,,,,,,.02,,,,,,,,,,,,,01jul2017,,,7,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,5,All Employees,1,Tier I (pre 2013),5,2014,9999,,,,,,,.02,,,,,,,,,,,,,,65,,1,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,5,All Employees,1,Tier I (pre 2013),6,2014,9999,,,,,,,.025,,,,,,,,0,20,,25,,,,,,,,,,,,,,,,,,,2014
74,New Mexico PERA,5,All Employees,2,Tier I (2013+),1,2014,9999,,,,,,,.02,,,,,,,,,,,,,,,,7,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,5,All Employees,2,Tier I (2013+),2,2014,9999,,,,,,,.02,,,,,,,,,,,,,,65,,1,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,5,All Employees,2,Tier I (2013+),3,2014,9999,,,,,,,.025,,,,,,,,0,20,,25,,,,,,,,,,,,,,,,,,,2014
74,New Mexico PERA,6,All Employees,1,Tier I (pre 2013),1,2014,9999,,,,,,,.02,,,,,,,,,,,,,,,,2,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,6,All Employees,1,Tier I (pre 2013),2,2014,9999,,,,,,,.02,,,,,,,,,,,,,01jul2014,,,3,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,6,All Employees,1,Tier I (pre 2013),3,2014,9999,,,,,,,.02,,,,,,,,,,,,,01jul2015,,,4,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,6,All Employees,1,Tier I (pre 2013),4,2014,9999,,,,,,,.02,,,,,,,,,,,,,01jul2017,,,7,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,6,All Employees,1,Tier I (pre 2013),5,2014,9999,,,,,,,.02,,,,,,,,,,,,,,65,,1,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,6,All Employees,1,Tier I (pre 2013),6,2014,9999,,,,,,,.025,,,,,,,,0,20,,25,,,,,,,,,,,,,,,,,,,2014
74,New Mexico PERA,6,All Employees,2,Tier I (2013+),1,2014,9999,,,,,,,.02,,,,,,,,,,,,,,,,7,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,6,All Employees,2,Tier I (2013+),2,2014,9999,,,,,,,.02,,,,,,,,,,,,,,65,,1,9999,,,,,,,,,,,,,2014
74,New Mexico PERA,6,All Employees,2,Tier I (2013+),3,2014,9999,,,,,,,.025,,,,,,,,0,20,,25,,,,,,,,,,,,,,,,,,,2014
75,New Mexico Teachers,0,All Employees,1,,1,2014,9999,,,,1,,,,,,,,,,,,,,,,,,,,,1,9999,,,,,,,,,,,2014
75,New Mexico Teachers,0,All Employees,1,,2,2014,9999,,,,.5,.02,,,,.04,.02,,,,,,,,,,,,,,,1,9999,,,,,,,,,,,2014
75,New Mexico Teachers,0,All Employees,1,,3,2014,9999,,,,.9,,,,,,,,,,,,,,,,,,,,,.9,.9999,,,,,,,,,,,2014
75,New Mexico Teachers,0,All Employees,1,,4,2014,9999,,,,.45,.02,,,,.04,.02,,,,,,,,,,,,,,,.9,.9999,,,,,,,,,,,2014
75,New Mexico Teachers,0,All Employees,1,,5,2014,9999,,,,.95,,,,,,,,,,,,,,25,,,,,,,.9,.9999,,,,,,,,,,,2014
75,New Mexico Teachers,0,All Employees,1,,6,2014,9999,,,,.475,.02,,,,.04,.02,,,,,,,,25,,,,,,,.9,.9999,,,,,,,,,,,2014
