ppd_id,PlanName,EEGroupID,EEGroupName_check,TierID,TierHireDate_check,BenefitID_ECR,fy_start,fy_end,Notes,EEContribution_StartDate,EEContribution_EndDate,EEContribution_TenureStart,EEContribution_TenureEnd,EEContribution_SalaryStart,EEContribution_SalaryEnd,EEContribution_Rate,EEContribution_PercentReqCont,EEContribution_PercentNC,EEContribution_RefundRate,EEContribution_LinkedRefund,EEContribution_MaxDiff,fy
100,South Carolina RS,3,ALL,1,,2,2012,9999,,  7/1/2013, 6/30/2014,,,,,.075,,,.04,,.029,2013
100,South Carolina RS,3,ALL,1,,3,2012,9999,,  7/1/2014,  1/1/8000,,,,,.08,,,.04,,.029,2013
100,South Carolina RS,3,ALL,2,,1,2012,9999,,1/1/1800, 6/30/2013,,,,,.07,,,.04,,.029,2013
100,South Carolina RS,3,ALL,2,,2,2012,9999,,  7/1/2013, 6/30/2014,,,,,.075,,,.04,,.029,2013
100,South Carolina RS,3,ALL,2,,3,2012,9999,,  7/1/2014,  1/1/8000,,,,,.08,,,.04,,.029,2013
105,Texas ERS,1,Regular Employees,1,,1,2012,9999,,1/1/1800, 8/31/2013,,,,,.065,,,.05,,,2013
105,Texas ERS,1,Regular Employees,1,,2,2012,9999,,  9/1/2013, 8/31/2014,,,,,.066,,,.02,,,2013
105,Texas ERS,1,Regular Employees,1,,3,2012,9999,,  9/1/2014, 8/31/2015,,,,,.069,,,.02,,,2013
105,Texas ERS,1,Regular Employees,1,,4,2012,9999,,  9/1/2015, 8/31/2016,,,,,.072,,,.02,,,2013
105,Texas ERS,1,Regular Employees,1,,5,2012,9999,,  9/1/2016,  1/1/8000,,,,,.075,,,.02,,,2013
105,Texas ERS,1,Regular Employees,2,,1,2012,9999,,1/1/1800, 8/31/2013,,,,,.065,,,.05,,,2013
105,Texas ERS,1,Regular Employees,2,,2,2012,9999,,  9/1/2013, 8/31/2014,,,,,.066,,,.02,,,2013
105,Texas ERS,1,Regular Employees,2,,3,2012,9999,,  9/1/2014, 8/31/2015,,,,,.069,,,.02,,,2013
105,Texas ERS,1,Regular Employees,2,,4,2012,9999,,  9/1/2015, 8/31/2016,,,,,.072,,,.02,,,2013
105,Texas ERS,1,Regular Employees,2,,5,2012,9999,,  9/1/2016,  1/1/8000,,,,,.075,,,.02,,,2013
105,Texas ERS,1,Regular Employees,3,,1,2012,9999,,1/1/1800, 8/31/2013,,,,,.065,,,.05,,,2013
105,Texas ERS,1,Regular Employees,3,,2,2012,9999,,  9/1/2013, 8/31/2014,,,,,.066,,,.02,,,2013
105,Texas ERS,1,Regular Employees,3,,3,2012,9999,,  9/1/2014, 8/31/2015,,,,,.069,,,.02,,,2013
105,Texas ERS,1,Regular Employees,3,,4,2012,9999,,  9/1/2015, 8/31/2016,,,,,.072,,,.02,,,2013
105,Texas ERS,1,Regular Employees,3,,5,2012,9999,,  9/1/2016,  1/1/8000,,,,,.075,,,.02,,,2013
105,Texas ERS,2,CO/CPO,1,,1,2012,9999,,1/1/1800, 8/31/2013,,,,,.065,,,.05,,,2013
105,Texas ERS,2,CO/CPO,1,,2,2012,9999,,  9/1/2013, 8/31/2014,,,,,.066,,,.02,,,2013
105,Texas ERS,2,CO/CPO,1,,3,2012,9999,,  9/1/2014, 8/31/2015,,,,,.069,,,.02,,,2013
105,Texas ERS,2,CO/CPO,1,,4,2012,9999,,  9/1/2015, 8/31/2016,,,,,.072,,,.02,,,2013
105,Texas ERS,2,CO/CPO,1,,5,2012,9999,,  9/1/2016, 8/31/2017,,,,,.075,,,.02,,,2013
105,Texas ERS,2,CO/CPO,2,,1,2012,9999,,1/1/1800, 8/31/2013,,,,,.065,,,.05,,,2013
105,Texas ERS,2,CO/CPO,2,,2,2012,9999,,  9/1/2013, 8/31/2014,,,,,.066,,,.02,,,2013
105,Texas ERS,2,CO/CPO,2,,3,2012,9999,,  9/1/2014, 8/31/2015,,,,,.069,,,.02,,,2013
105,Texas ERS,2,CO/CPO,2,,4,2012,9999,,  9/1/2015, 8/31/2016,,,,,.072,,,.02,,,2013
105,Texas ERS,2,CO/CPO,2,,5,2012,9999,,  9/1/2016, 8/31/2017,,,,,.075,,,.02,,,2013
105,Texas ERS,2,CO/CPO,3,,1,2012,9999,,1/1/1800, 8/31/2013,,,,,.065,,,.05,,,2013
105,Texas ERS,2,CO/CPO,3,,2,2012,9999,,  9/1/2013, 8/31/2014,,,,,.066,,,.02,,,2013
105,Texas ERS,2,CO/CPO,3,,3,2012,9999,,  9/1/2014, 8/31/2015,,,,,.069,,,.02,,,2013
105,Texas ERS,2,CO/CPO,3,,4,2012,9999,,  9/1/2015, 8/31/2016,,,,,.072,,,.02,,,2013
105,Texas ERS,2,CO/CPO,3,,5,2012,9999,,  9/1/2016, 8/31/2017,,,,,.075,,,.02,,,2013
105,Texas ERS,3,Elected Officials,1,,1,2012,9999,,1/1/1800, 8/31/2013,,,,,.08,,,.05,,,2013
105,Texas ERS,3,Elected Officials,1,,2,2012,9999,,,  1/1/8000,,,,,.08,,,.02,,,2013
105,Texas ERS,3,Elected Officials,2,,1,2012,9999,,1/1/1800, 8/31/2013,,,,,.08,,,.05,,,2013
105,Texas ERS,3,Elected Officials,2,,2,2012,9999,,,  1/1/8000,,,,,.08,,,.02,,,2013
108,Texas Teachers,0,All,1,,1,2012,9999,,1/1/1800, 8/31/2014,,,,,.064,,,.05,,,2013
108,Texas Teachers,0,All,1,,2,2012,9999,,  9/1/2014,  1/1/8000,,,,,.064,,,.02,,,2013
108,Texas Teachers,0,All,2,,1,2012,9999,,1/1/1800, 8/31/2014,,,,,.064,,,.05,,,2013
108,Texas Teachers,0,All,2,,2,2012,9999,,  9/1/2014,  1/1/8000,,,,,.064,,,.02,,,2013
108,Texas Teachers,0,All,3,,1,2012,9999,,1/1/1800, 8/31/2014,,,,,.064,,,.05,,,2013
108,Texas Teachers,0,All,3,,2,2012,9999,,  9/1/2014,  1/1/8000,,,,,.064,,,.02,,,2013
115,Virginia Retirement System,1,ALL,1,,1,2012,9999,,,,,,,,.05,,,.04,,,2013
115,Virginia Retirement System,1,ALL,2,,1,2012,9999,,,,,,,,.05,,,.04,,,2013
115,Virginia Retirement System,2,ALL,1,,1,2012,9999,,,,,,,,.05,,,.04,,,2013
115,Virginia Retirement System,2,ALL,2,,1,2012,9999,,,,,,,,.05,,,.04,,,2013
115,Virginia Retirement System,3,ALL,1,,1,2012,9999,,,,,,,,.05,,,.04,,,2013
115,Virginia Retirement System,3,ALL,2,,1,2012,9999,,,,,,,,.05,,,.04,,,2013
115,Virginia Retirement System,4,ALL,1,,1,2012,9999,,,,,,,,.05,,,.04,,,2013
115,Virginia Retirement System,4,ALL,2,,1,2012,9999,,,,,,,,.05,,,.04,,,2013
125,Wisconsin Retirement System,1,General State and Local Employees,1,,1,2012,9999,,1/1/1800,12/31/1981,,,,,.05,,,,1,,2013
125,Wisconsin Retirement System,1,General State and Local Employees,1,,2,2012,9999,,  1/1/1982,6/31/2011,,,,,.05,,,.03,,,2013
125,Wisconsin Retirement System,1,General State and Local Employees,1,,3,2012,9999,,  7/1/2011,  1/1/8000,,,,,,.5,,.03,,,2013
125,Wisconsin Retirement System,1,General State and Local Employees,2,,1,2012,9999,,1/1/1800,12/31/1981,,,,,.05,,,,1,,2013
125,Wisconsin Retirement System,1,General State and Local Employees,2,,2,2012,9999,,  1/1/1982,6/31/2011,,,,,.05,,,.03,,,2013
125,Wisconsin Retirement System,1,General State and Local Employees,2,,3,2012,9999,,  7/1/2011,  1/1/8000,,,,,,.5,,.03,,,2013
125,Wisconsin Retirement System,2,Public School Employees,1,,1,2012,9999,,1/1/1800,12/31/1981,,,,,.05,,,,1,,2013
125,Wisconsin Retirement System,2,Public School Employees,1,,2,2012,9999,,  1/1/1982,6/31/2011,,,,,.05,,,.03,,,2013
125,Wisconsin Retirement System,2,Public School Employees,1,,3,2012,9999,,  7/1/2011,  1/1/8000,,,,,,.5,,.03,,,2013
125,Wisconsin Retirement System,2,Public School Employees,2,,1,2012,9999,,1/1/1800,12/31/1981,,,,,.05,,,,1,,2013
125,Wisconsin Retirement System,2,Public School Employees,2,,2,2012,9999,,  1/1/1982,6/31/2011,,,,,.05,,,.03,,,2013
125,Wisconsin Retirement System,2,Public School Employees,2,,3,2012,9999,,  7/1/2011,  1/1/8000,,,,,,.5,,.03,,,2013
125,Wisconsin Retirement System,3,Universities,1,,1,2012,9999,,1/1/1800,12/31/1981,,,,,.05,,,,1,,2013
125,Wisconsin Retirement System,3,Universities,1,,2,2012,9999,,  1/1/1982,6/31/2011,,,,,.05,,,.03,,,2013
125,Wisconsin Retirement System,3,Universities,1,,3,2012,9999,,  7/1/2011,  1/1/8000,,,,,,.5,,.03,,,2013
125,Wisconsin Retirement System,3,Universities,2,,1,2012,9999,,1/1/1800,12/31/1981,,,,,.05,,,,1,,2013
125,Wisconsin Retirement System,3,Universities,2,,2,2012,9999,,  1/1/1982,6/31/2011,,,,,.05,,,.03,,,2013
125,Wisconsin Retirement System,3,Universities,2,,3,2012,9999,,  7/1/2011,  1/1/8000,,,,,,.5,,.03,,,2013
125,Wisconsin Retirement System,4,Executive Group and Elected Officials,1,,1,2012,9999,,1/1/1800,12/31/1981,,,,,.055,,,,1,,2013
125,Wisconsin Retirement System,4,Executive Group and Elected Officials,1,,2,2012,9999,,  1/1/1982,6/31/2011,,,,,.055,,,.03,,,2013
125,Wisconsin Retirement System,4,Executive Group and Elected Officials,1,,3,2012,9999,,  7/1/2011,  1/1/8000,,,,,,.5,,.03,,,2013
125,Wisconsin Retirement System,4,Executive Group and Elected Officials,2,,1,2012,9999,,1/1/1800,12/31/1981,,,,,.055,,,,1,,2013
125,Wisconsin Retirement System,4,Executive Group and Elected Officials,2,,2,2012,9999,,  1/1/1982,6/31/2011,,,,,.055,,,.03,,,2013
125,Wisconsin Retirement System,4,Executive Group and Elected Officials,2,,3,2012,9999,,  7/1/2011,  1/1/8000,,,,,,.5,,.03,,,2013
125,Wisconsin Retirement System,5,Protective Occupation-SS,1,,1,2012,9999,,1/1/1800,12/31/1981,,,,,.06,,,,1,,2013
125,Wisconsin Retirement System,5,Protective Occupation-SS,1,,2,2012,9999,,  1/1/1982,6/31/2011,,,,,.06,,,.03,,,2013
125,Wisconsin Retirement System,5,Protective Occupation-SS,1,,3,2012,9999,,  7/1/2011,  1/1/8000,,,,,,.5,,.03,,,2013
125,Wisconsin Retirement System,5,Protective Occupation-SS,2,,1,2012,9999,,1/1/1800,12/31/1981,,,,,.06,,,,1,,2013
125,Wisconsin Retirement System,5,Protective Occupation-SS,2,,2,2012,9999,,  1/1/1982,6/31/2011,,,,,.06,,,.03,,,2013
125,Wisconsin Retirement System,5,Protective Occupation-SS,2,,3,2012,9999,,  7/1/2011,  1/1/8000,,,,,,.5,,.03,,,2013
125,Wisconsin Retirement System,6,Protective Occupation-No SS,1,,1,2012,9999,,1/1/1800,12/31/1981,,,,,.08,,,,1,,2013
125,Wisconsin Retirement System,6,Protective Occupation-No SS,1,,2,2012,9999,,  1/1/1982,6/31/2011,,,,,.08,,,.03,,,2013
125,Wisconsin Retirement System,6,Protective Occupation-No SS,1,,3,2012,9999,,  7/1/2011,  1/1/8000,,,,,,.5,,.03,,,2013
125,Wisconsin Retirement System,6,Protective Occupation-No SS,2,,1,2012,9999,,1/1/1800,12/31/1981,,,,,.08,,,,1,,2013
125,Wisconsin Retirement System,6,Protective Occupation-No SS,2,,2,2012,9999,,  1/1/1982,6/31/2011,,,,,.08,,,.03,,,2013
125,Wisconsin Retirement System,6,Protective Occupation-No SS,2,,3,2012,9999,,  7/1/2011,  1/1/8000,,,,,,.5,,.03,,,2013
133,Minnesota Police and Fire,0,ALL,1,,1,2012,9999,,1/1/1800,12/31/2013,,,,,.096,,,.04,,,2013
133,Minnesota Police and Fire,0,ALL,1,,2,2012,9999,,  1/1/2014,12/31/2014,,,,,.102,,,.04,,,2013
133,Minnesota Police and Fire,0,ALL,1,,3,2012,9999,,  1/1/2015,  1/1/8000,,,,,.108,,,.04,,,2013
133,Minnesota Police and Fire,0,ALL,2,,1,2012,9999,,1/1/1800,12/31/2013,,,,,.096,,,.04,,,2013
133,Minnesota Police and Fire,0,ALL,2,,2,2012,9999,,  1/1/2014,12/31/2014,,,,,.102,,,.04,,,2013
133,Minnesota Police and Fire,0,ALL,2,,3,2012,9999,,  1/1/2015,  1/1/8000,,,,,.108,,,.04,,,2013
133,Minnesota Police and Fire,0,ALL,3,,1,2012,9999,,1/1/1800,12/31/2013,,,,,.096,,,.04,,,2013
133,Minnesota Police and Fire,0,ALL,3,,2,2012,9999,,  1/1/2014,12/31/2014,,,,,.102,,,.04,,,2013
133,Minnesota Police and Fire,0,ALL,3,,3,2012,9999,,  1/1/2015,  1/1/8000,,,,,.108,,,.04,,,2013
133,Minnesota Police and Fire,0,ALL,4,,1,2012,9999,,1/1/1800,12/31/2013,,,,,.096,,,.04,,,2013
133,Minnesota Police and Fire,0,ALL,4,,2,2012,9999,,  1/1/2014,12/31/2014,,,,,.102,,,.04,,,2013
133,Minnesota Police and Fire,0,ALL,4,,3,2012,9999,,  1/1/2015,  1/1/8000,,,,,.108,,,.04,,,2013
133,Minnesota Police and Fire,0,ALL,5,,1,2012,9999,,1/1/1800,12/31/2013,,,,,.096,,,.04,,,2013
133,Minnesota Police and Fire,0,ALL,5,,2,2012,9999,,  1/1/2014,12/31/2014,,,,,.102,,,.04,,,2013
133,Minnesota Police and Fire,0,ALL,5,,3,2012,9999,,  1/1/2015,  1/1/8000,,,,,.108,,,.04,,,2013
174,Colorado State and School,1,General state government employees,0,,1,2012,9999,,  1/1/2011,  1/1/8000,,,,,.08,,,.03,,,2013
174,Colorado State and School,2,Police and Fire,0,,1,2012,9999,,  1/1/2011,  1/1/8000,,,,,.1,,,.03,,,2013
1,Alabama ERS,1,General State EE,1,,1,2012,9999,,1/1/1800, 9/30/2011,,,,,.05,,,,,,2014
1,Alabama ERS,1,General State EE,1,,2,2012,9999,, 10/1/2011, 9/30/2012,,,,,.0725,,,,,,2014
1,Alabama ERS,1,General State EE,1,,3,2012,9999,, 10/1/2012,  1/1/8000,,,,,.075,,,,,,2014
1,Alabama ERS,1,General State EE,2,,1,2012,9999,,,,,,,,.06,,,,,,2014
1,Alabama ERS,2,State Police,1,,1,2012,9999,,,,,,,,.1,,,,,,2014
1,Alabama ERS,2,State Police,2,,1,2012,9999,,,,,,,,.1,,,,,,2014
1,Alabama ERS,3,General Local EE,1,,1,2012,9999,,1/1/1800, 9/30/2011,,,,,.05,,,,,,2014
1,Alabama ERS,3,General Local EE,1,,2,2012,9999,, 10/1/2011, 9/30/2012,,,,,.0725,,,,,,2014
1,Alabama ERS,3,General Local EE,1,,3,2012,9999,, 10/1/2012,  1/1/8000,,,,,.075,,,,,,2014
1,Alabama ERS,3,General Local EE,2,,1,2012,9999,,,,,,,,.06,,,,,,2014
1,Alabama ERS,4,Local Police and Fire,1,,1,2012,9999,,1/1/1800, 9/30/2011,,,,,.06,,,,,,2014
1,Alabama ERS,4,Local Police and Fire,1,,2,2012,9999,, 10/1/2011, 9/30/2012,,,,,.0825,,,,,,2014
1,Alabama ERS,4,Local Police and Fire,1,,3,2012,9999,, 10/1/2012,  1/1/8000,,,,,.085,,,,,,2014
1,Alabama ERS,4,Local Police and Fire,2,,1,2012,9999,,,,,,,,.07,,,,,,2014
2,Alabama TRS,0,ALL,1,,1,2012,9999,,1/1/1800, 9/30/2011,,,,,.05,,,,,,2014
2,Alabama TRS,0,ALL,1,,2,2012,9999,, 10/1/2011, 9/30/2012,,,,,.0725,,,,,,2014
2,Alabama TRS,0,ALL,1,,3,2012,9999,, 10/1/2012,  1/1/8000,,,,,.075,,,,,,2014
2,Alabama TRS,0,ALL,2,,1,2012,9999,,,,,,,,.06,,,,,,2014
3,Alaska PERS,1,General State and Local Gov. EE,1,,1,2012,9999,,,,,,,,.0675,,,.045,,,2014
3,Alaska PERS,1,General State and Local Gov. EE,2,,1,2012,9999,,,,,,,,.0675,,,.045,,,2014
3,Alaska PERS,1,General State and Local Gov. EE,3,,1,2012,9999,,,,,,,,.0675,,,.045,,,2014
3,Alaska PERS,2,State and Local Peace Officer/Fire EE,1,,1,2012,9999,,,,,,,,.075,,,.045,,,2014
3,Alaska PERS,2,State and Local Peace Officer/Fire EE,2,,1,2012,9999,,,,,,,,.075,,,.045,,,2014
3,Alaska PERS,2,State and Local Peace Officer/Fire EE,3,,1,2012,9999,,,,,,,,.075,,,.045,,,2014
4,Alaska TRS,0,ALL,1,,1,2012,9999,,,,,,,,.0865,,,.045,,,2014
4,Alaska TRS,0,ALL,2,,1,2012,9999,,,,,,,,.0865,,,.045,,,2014
5,Arizona Public Safety,0,ALL,1,,1,2012,9999,,1/1/1800, 6/30/2011,,,,,.0765,,,,,,2014
5,Arizona Public Safety,0,ALL,1,,2,2012,9999,,  7/1/2011, 6/30/2012,,,,,.0865,,,,,,2014
5,Arizona Public Safety,0,ALL,1,,3,2012,9999,,  7/1/2012, 6/30/2013,,,,,.0955,,,,,,2014
5,Arizona Public Safety,0,ALL,1,,4,2012,9999,,  7/1/2013, 6/30/2014,,,,,.1035,,,,,,2014
5,Arizona Public Safety,0,ALL,1,,5,2012,9999,,  7/1/2014, 6/30/2015,,,,,.1105,,,,,,2014
5,Arizona Public Safety,0,ALL,1,,6,2012,9999,,  7/1/2015,  1/1/8000,,,,,,.3333333333333333,,0,,,2014
5,Arizona Public Safety,0,ALL,2,,1,2012,9999,,1/1/1800, 6/30/2011,,,,,.0765,,,,,,2014
5,Arizona Public Safety,0,ALL,2,,2,2012,9999,,  7/1/2011, 6/30/2012,,,,,.0865,,,,,,2014
5,Arizona Public Safety,0,ALL,2,,3,2012,9999,,  7/1/2012, 6/30/2013,,,,,.0955,,,,,,2014
5,Arizona Public Safety,0,ALL,2,,4,2012,9999,,  7/1/2013, 6/30/2014,,,,,.1035,,,,,,2014
5,Arizona Public Safety,0,ALL,2,,5,2012,9999,,  7/1/2014, 6/30/2015,,,,,.1105,,,,,,2014
5,Arizona Public Safety,0,ALL,2,,6,2012,9999,,  7/1/2015,  1/1/8000,,,,,,.3333333333333333,,0,,,2014
6,Arizona SRS,1,ALL,1,,1,2012,9999,,1/1/1800, 6/29/2005,,,,,.109,.5,,.08,,,2014
6,Arizona SRS,1,ALL,1,,2,2012,9999,, 6/30/2005, 6/29/2013,,,,,.109,.5,,.04,,,2014
6,Arizona SRS,1,ALL,1,,3,2012,9999,, 6/30/2013, 6/29/2014,,,,,.113,.5,,.02,,,2014
6,Arizona SRS,1,ALL,1,,4,2012,9999,, 6/30/2014,  1/1/8000,,,,,.1148,.5,,.02,,,2014
6,Arizona SRS,1,ALL,2,,1,2012,9999,,1/1/1800, 6/29/2005,,,,,.109,.5,,.08,,,2014
6,Arizona SRS,1,ALL,2,,2,2012,9999,, 6/30/2005, 6/29/2013,,,,,.109,.5,,.04,,,2014
6,Arizona SRS,1,ALL,2,,3,2012,9999,, 6/30/2013, 6/29/2014,,,,,.113,.5,,.02,,,2014
6,Arizona SRS,1,ALL,2,,4,2012,9999,, 6/30/2014,  1/1/8000,,,,,.1148,.5,,.02,,,2014
6,Arizona SRS,2,ALL,1,,1,2012,9999,,1/1/1800, 6/29/2005,,,,,.109,.5,,.08,,,2014
6,Arizona SRS,2,ALL,1,,2,2012,9999,, 6/30/2005, 6/29/2013,,,,,.109,.5,,.04,,,2014
6,Arizona SRS,2,ALL,1,,3,2012,9999,, 6/30/2013, 6/29/2014,,,,,.113,.5,,.02,,,2014
6,Arizona SRS,2,ALL,1,,4,2012,9999,, 6/30/2014,  1/1/8000,,,,,.1148,.5,,.02,,,2014
6,Arizona SRS,2,ALL,2,,1,2012,9999,,1/1/1800, 6/29/2005,,,,,.109,.5,,.08,,,2014
6,Arizona SRS,2,ALL,2,,2,2012,9999,, 6/30/2005, 6/29/2013,,,,,.109,.5,,.04,,,2014
6,Arizona SRS,2,ALL,2,,3,2012,9999,, 6/30/2013, 6/29/2014,,,,,.113,.5,,.02,,,2014
6,Arizona SRS,2,ALL,2,,4,2012,9999,, 6/30/2014,  1/1/8000,,,,,.1148,.5,,.02,,,2014
6,Arizona SRS,3,ALL,1,,1,2012,9999,,1/1/1800, 6/29/2005,,,,,.109,.5,,.08,,,2014
6,Arizona SRS,3,ALL,1,,2,2012,9999,, 6/30/2005, 6/29/2013,,,,,.109,.5,,.04,,,2014
6,Arizona SRS,3,ALL,1,,3,2012,9999,, 6/30/2013, 6/29/2014,,,,,.113,.5,,.02,,,2014
6,Arizona SRS,3,ALL,1,,4,2012,9999,, 6/30/2014,  1/1/8000,,,,,.1148,.5,,.02,,,2014
6,Arizona SRS,3,ALL,2,,1,2012,9999,,1/1/1800, 6/29/2005,,,,,.109,.5,,.08,,,2014
6,Arizona SRS,3,ALL,2,,2,2012,9999,, 6/30/2005, 6/29/2013,,,,,.109,.5,,.04,,,2014
6,Arizona SRS,3,ALL,2,,3,2012,9999,, 6/30/2013, 6/29/2014,,,,,.113,.5,,.02,,,2014
6,Arizona SRS,3,ALL,2,,4,2012,9999,, 6/30/2014,  1/1/8000,,,,,.1148,.5,,.02,,,2014
6,Arizona SRS,4,ALL,1,,1,2012,9999,,1/1/1800, 6/29/2005,,,,,.109,.5,,.08,,,2014
6,Arizona SRS,4,ALL,1,,2,2012,9999,, 6/30/2005, 6/29/2013,,,,,.109,.5,,.04,,,2014
6,Arizona SRS,4,ALL,1,,3,2012,9999,, 6/30/2013, 6/29/2014,,,,,.113,.5,,.02,,,2014
6,Arizona SRS,4,ALL,1,,4,2012,9999,, 6/30/2014,  1/1/8000,,,,,.1148,.5,,.02,,,2014
6,Arizona SRS,4,ALL,2,,1,2012,9999,,1/1/1800, 6/29/2005,,,,,.109,.5,,.08,,,2014
6,Arizona SRS,4,ALL,2,,2,2012,9999,, 6/30/2005, 6/29/2013,,,,,.109,.5,,.04,,,2014
6,Arizona SRS,4,ALL,2,,3,2012,9999,, 6/30/2013, 6/29/2014,,,,,.113,.5,,.02,,,2014
6,Arizona SRS,4,ALL,2,,4,2012,9999,, 6/30/2014,  1/1/8000,,,,,.1148,.5,,.02,,,2014
6,Arizona SRS,5,ALL,1,,1,2012,9999,,1/1/1800, 6/29/2005,,,,,.109,.5,,.08,,,2014
6,Arizona SRS,5,ALL,1,,2,2012,9999,, 6/30/2005, 6/29/2013,,,,,.109,.5,,.04,,,2014
6,Arizona SRS,5,ALL,1,,3,2012,9999,, 6/30/2013, 6/29/2014,,,,,.113,.5,,.02,,,2014
6,Arizona SRS,5,ALL,1,,4,2012,9999,, 6/30/2014,  1/1/8000,,,,,.1148,.5,,.02,,,2014
6,Arizona SRS,5,ALL,2,,1,2012,9999,,1/1/1800, 6/29/2005,,,,,.109,.5,,.08,,,2014
6,Arizona SRS,5,ALL,2,,2,2012,9999,, 6/30/2005, 6/29/2013,,,,,.109,.5,,.04,,,2014
6,Arizona SRS,5,ALL,2,,3,2012,9999,, 6/30/2013, 6/29/2014,,,,,.113,.5,,.02,,,2014
6,Arizona SRS,5,ALL,2,,4,2012,9999,, 6/30/2014,  1/1/8000,,,,,.1148,.5,,.02,,,2014
6,Arizona SRS,6,ALL,1,,1,2012,9999,,1/1/1800, 6/29/2005,,,,,.109,.5,,.08,,,2014
6,Arizona SRS,6,ALL,1,,2,2012,9999,, 6/30/2005, 6/29/2013,,,,,.109,.5,,.04,,,2014
6,Arizona SRS,6,ALL,1,,3,2012,9999,, 6/30/2013, 6/29/2014,,,,,.113,.5,,.02,,,2014
6,Arizona SRS,6,ALL,1,,4,2012,9999,, 6/30/2014,  1/1/8000,,,,,.1148,.5,,.02,,,2014
6,Arizona SRS,6,ALL,2,,1,2012,9999,,1/1/1800, 6/29/2005,,,,,.109,.5,,.08,,,2014
6,Arizona SRS,6,ALL,2,,2,2012,9999,, 6/30/2005, 6/29/2013,,,,,.109,.5,,.04,,,2014
6,Arizona SRS,6,ALL,2,,3,2012,9999,, 6/30/2013, 6/29/2014,,,,,.113,.5,,.02,,,2014
6,Arizona SRS,6,ALL,2,,4,2012,9999,, 6/30/2014,  1/1/8000,,,,,.1148,.5,,.02,,,2014
7,Arkansas PERS,1,General State and Local Employees,1,,1,2012,9999,,,,,,,,.05,,,.04,,,2014
7,Arkansas PERS,1,General State and Local Employees,2,,1,2012,9999,,,,,,,,0,,,,,,2014
7,Arkansas PERS,1,General State and Local Employees,3,,1,2012,9999,,,,,,,,.05,,,.04,,,2014
7,Arkansas PERS,2,General Assembly,1,,1,2012,9999,,,,,,,,.05,,,.04,,,2014
7,Arkansas PERS,2,General Assembly,2,,1,2012,9999,,,,,,,,0,,,,,,2014
7,Arkansas PERS,2,General Assembly,3,,1,2012,9999,,,,,,,,.05,,,.04,,,2014
7,Arkansas PERS,3,Judges,0,,1,2012,9999,,,,,,,,.05,,,,,,2014
8,Arkansas Teachers,0,ALL,1,Non-Contributory,1,2014,9999,,,,,,,,0,,,,,,2014
8,Arkansas Teachers,0,ALL,1,Non-Contributory,2,2014,9999,,,,,,,,0,,,,,,2014
8,Arkansas Teachers,0,ALL,2,Contributory,1,2014,9999,,1/1/1800, 6/30/2013,,,,,.06,,,.02,,,2014
8,Arkansas Teachers,0,ALL,2,Contributory,2,2014,9999,,  7/1/2013,  1/1/8000,,,,,.06,,,.01,,,2014
9,California PERF,1,State Miscellaneous - Tier 1,1,,1,2012,9999,,,,,,0,6.156000000000001,0,,,.06,,,2014
9,California PERF,1,State Miscellaneous - Tier 1,1,,2,2012,9999,,,,,,6.157000000000001,9999,.08,,,.06,,,2014
9,California PERF,1,State Miscellaneous - Tier 1,2,,1,2012,9999,,,,,,0,6.156000000000001,0,,,.06,,,2014
9,California PERF,1,State Miscellaneous - Tier 1,2,,2,2012,9999,,,,,,6.157000000000001,9999,.08,,,.06,,,2014
9,California PERF,1,State Miscellaneous - Tier 1,3,,1,2012,9999,,,,,,0,6.156000000000001,0,,,.06,,,2014
9,California PERF,1,State Miscellaneous - Tier 1,3,,2,2012,9999,,,,,,6.157000000000001,9999,.08,,,.06,,,2014
9,California PERF,2,State Miscellaneous - Tier 2,1,,1,2012,9999,,,,,,,,.015,,,.06,,,2014
9,California PERF,2,State Miscellaneous - Tier 2,2,,1,2012,9999,,,,,,,,.015,,,.06,,,2014
9,California PERF,2,State Miscellaneous - Tier 2,3,,1,2012,9999,,,,,,,,.015,,,.06,,,2014
9,California PERF,4,State Industrial - Tier 1,1,,1,2012,9999,,,,,,0,6.156000000000001,0,,,.06,,,2014
9,California PERF,4,State Industrial - Tier 1,1,,2,2012,9999,,,,,,6.157000000000001,9999,.09,,,.06,,,2014
9,California PERF,4,State Industrial - Tier 1,2,,1,2012,9999,,,,,,0,6.156000000000001,0,,,.06,,,2014
9,California PERF,4,State Industrial - Tier 1,2,,2,2012,9999,,,,,,6.157000000000001,9999,.09,,,.06,,,2014
9,California PERF,4,State Industrial - Tier 1,3,,1,2012,9999,,,,,,0,6.156000000000001,0,,,.06,,,2014
9,California PERF,4,State Industrial - Tier 1,3,,2,2012,9999,,,,,,6.157000000000001,9999,.09,,,.06,,,2014
9,California PERF,5,State Industrial - Tier 2,1,,1,2012,9999,,,,,,,,.015,,,.06,,,2014
9,California PERF,5,State Industrial - Tier 2,2,,1,2012,9999,,,,,,,,.015,,,.06,,,2014
9,California PERF,5,State Industrial - Tier 2,3,,1,2012,9999,,,,,,,,.015,,,.06,,,2014
9,California PERF,7,State Safety,1,,1,2012,9999,,,,,,0,3.804,0,,,.06,,,2014
9,California PERF,7,State Safety,1,,2,2012,9999,,,,,,3.805,9999,.11,,,.06,,,2014
9,California PERF,7,State Safety,2,,1,2012,9999,,,,,,0,3.804,0,,,.06,,,2014
