ppd_id,PlanName,EEGroupID,EEGroupName_check,TierID,TierHireDate_check,BenefitID_NRB,fy_start,fy_end,Notes,normal_BenefitFactor,normal_BenefitAmount,normal_RetAge,normal_RetTenure,normal_RetPoints,normal_RetDate,normal_ServiceDateStart,normal_ServiceDateEnd,normal_AgeStart,normal_AgeEnd,normal_TenureStart,normal_TenureEnd,normal_SalaryStart,normal_SalaryEnd,Y,fy
41,Kentucky ERS,2,Hazardous,2,2008-2017,4,2014,9999,,.025,,,,,,,,,,26,9999,,,,2014
41,Kentucky ERS,2,Hazardous,3,2014+,1,2014,9999,"While AV doesn't specify this tier's normal retirement benefit, plan CAFR explains that it's the same benefit factor rules for anyone in KERS hired after 2008",.013,,,,,,,,,,1,10,,,,2014
41,Kentucky ERS,2,Hazardous,3,2014+,2,2014,9999,"While AV doesn't specify this tier's normal retirement benefit, plan CAFR explains that it's the same benefit factor rules for anyone in KERS hired after 2009",.015,,,,,,,,,,11,20,,,,2014
41,Kentucky ERS,2,Hazardous,3,2014+,3,2014,9999,"While AV doesn't specify this tier's normal retirement benefit, plan CAFR explains that it's the same benefit factor rules for anyone in KERS hired after 2010",.0225,,,,,,,,,,21,25,,,,2014
41,Kentucky ERS,2,Hazardous,3,2014+,4,2014,9999,"While AV doesn't specify this tier's normal retirement benefit, plan CAFR explains that it's the same benefit factor rules for anyone in KERS hired after 2011",.025,,,,,,,,,,26,9999,,,,2014
42,Kentucky Teachers,1,Non-University,1,Pre 2002,1,2014,9999,,.02,,,,,,1/1/1800, 6/30/1983,,,,,,,,2014
42,Kentucky Teachers,1,Non-University,1,Pre 2002,2,2014,9999,,.025,,,,,,  7/1/1983,  1/1/8000,,,,,,,,2014
42,Kentucky Teachers,1,Non-University,2,2002-2004,1,2014,9999,,.02,,,,,,,,,,,,,,,2014
42,Kentucky Teachers,1,Non-University,2,2002-2004,2,2014,9999,,.025,,,10,,,,,,,,,,,,2014
42,Kentucky Teachers,1,Non-University,3,2004-2008,1,2014,9999,,.02,,,,,,,,,,,,,,,2014
42,Kentucky Teachers,1,Non-University,3,2004-2008,2,2014,9999,,.025,,,10,,,,,,,,,,,,2014
42,Kentucky Teachers,1,Non-University,3,2004-2008,3,2014,9999,,.025,,,30,,,,,,,0,30,,,,2014
42,Kentucky Teachers,1,Non-University,3,2004-2008,4,2014,9999,,.03,,,30,,,,,,,31,9999,,,,2014
42,Kentucky Teachers,1,Non-University,4,2008+,1,2014,9999,,.017,,,,,,,,,,,,,,,2014
42,Kentucky Teachers,1,Non-University,4,2008+,2,2014,9999,,.02,,,11,,,,,,,,,,,,2014
42,Kentucky Teachers,1,Non-University,4,2008+,3,2014,9999,,.023,,,21,,,,,,,,,,,,2014
42,Kentucky Teachers,1,Non-University,4,2008+,4,2014,9999,,.025,,,26,,,,,,,,,,,,2014
42,Kentucky Teachers,1,Non-University,4,2008+,5,2014,9999,,.03,,,31,,,,,,,,,,,,2014
42,Kentucky Teachers,2,University,1,Pre 2008,1,2014,9999,,.02,,,,,,,,,,,,,,,2014
42,Kentucky Teachers,2,University,4,2008+,1,2014,9999,,.015,,,,,,,,,,,,,,,2014
42,Kentucky Teachers,2,University,4,2008+,2,2014,9999,,.017,,,11,,,,,,,,,,,,2014
42,Kentucky Teachers,2,University,4,2008+,3,2014,9999,,.0185,,,21,,,,,,,,,,,,2014
42,Kentucky Teachers,2,University,4,2008+,4,2014,9999,,.02,,,27,,,,,,,,,,,,2014
43,LA County ERS,1,General,1,Tier I (pre 1977),1,2014,9999,,.0166666666666667,,,,,,,,,,,,,,,2014
43,LA County ERS,1,General,2,Tier II (1977-1978),1,2014,9999,,.0166666666666667,,,,,,,,,,,,,,,2014
43,LA County ERS,1,General,3,Tier III (1978-1979),1,2014,9999,,.0166666666666667,,,,,,,,,,,,,,,2014
43,LA County ERS,1,General,4,Tier IV (1979-1982),1,2014,9999,,.0166666666666667,,,,,,,,,,,,,,,2014
43,LA County ERS,1,General,5,Tier V (1982-2012),1,2014,9999,,.02,,,,,,,,1,35,,,,,,2014
43,LA County ERS,1,General,5,Tier V (1982-2012),2,2014,9999,,.01,,,,,,,,36,9999,,,,,,2014
43,LA County ERS,1,General,6,Tier VI (2013+),1,2014,9999,,.01,,52,,,,,,,,,,,,,2014
43,LA County ERS,1,General,6,Tier VI (2013+),2,2014,9999,,.011,,53,,,,,,,,,,,,,2014
43,LA County ERS,1,General,6,Tier VI (2013+),3,2014,9999,,.012,,54,,,,,,,,,,,,,2014
43,LA County ERS,1,General,6,Tier VI (2013+),4,2014,9999,,.013,,55,,,,,,,,,,,,,2014
43,LA County ERS,1,General,6,Tier VI (2013+),5,2014,9999,,.014,,56,,,,,,,,,,,,,2014
43,LA County ERS,1,General,6,Tier VI (2013+),6,2014,9999,,.015,,57,,,,,,,,,,,,,2014
43,LA County ERS,1,General,6,Tier VI (2013+),7,2014,9999,,.016,,58,,,,,,,,,,,,,2014
43,LA County ERS,1,General,6,Tier VI (2013+),8,2014,9999,,.017,,59,,,,,,,,,,,,,2014
43,LA County ERS,1,General,6,Tier VI (2013+),9,2014,9999,,.018,,60,,,,,,,,,,,,,2014
43,LA County ERS,1,General,6,Tier VI (2013+),10,2014,9999,,.019,,61,,,,,,,,,,,,,2014
43,LA County ERS,1,General,6,Tier VI (2013+),11,2014,9999,,.02,,62,,,,,,,,,,,,,2014
43,LA County ERS,1,General,6,Tier VI (2013+),12,2014,9999,,.021,,63,,,,,,,,,,,,,2014
43,LA County ERS,1,General,6,Tier VI (2013+),13,2014,9999,,.022,,64,,,,,,,,,,,,,2014
43,LA County ERS,1,General,6,Tier VI (2013+),14,2014,9999,,.023,,65,,,,,,,,,,,,,2014
43,LA County ERS,1,General,6,Tier VI (2013+),15,2014,9999,,.024,,66,,,,,,,,,,,,,2014
43,LA County ERS,1,General,6,Tier VI (2013+),16,2014,9999,,.025,,67,,,,,,,,,,,,,2014
43,LA County ERS,2,Safety,1,Tier I (pre 1977),1,2014,9999,,.02,,,,,,,,,,,,,,,2014
43,LA County ERS,2,Safety,2,Tier II (1977- 2012),1,2014,9999,,.02,,,,,,,,,,,,,,,2014
43,LA County ERS,2,Safety,3,Tier III (2013+),1,2014,9999,,.02,,50,,,,,,,,,,,,,2014
43,LA County ERS,2,Safety,3,Tier III (2013+),2,2014,9999,,.021,,51,,,,,,,,,,,,,2014
43,LA County ERS,2,Safety,3,Tier III (2013+),3,2014,9999,,.022,,52,,,,,,,,,,,,,2014
43,LA County ERS,2,Safety,3,Tier III (2013+),4,2014,9999,,.023,,53,,,,,,,,,,,,,2014
43,LA County ERS,2,Safety,3,Tier III (2013+),5,2014,9999,,.024,,54,,,,,,,,,,,,,2014
43,LA County ERS,2,Safety,3,Tier III (2013+),6,2014,9999,,.025,,55,,,,,,,,,,,,,2014
43,LA County ERS,2,Safety,3,Tier III (2013+),7,2014,9999,,.026,,56,,,,,,,,,,,,,2014
43,LA County ERS,2,Safety,3,Tier III (2013+),8,2014,9999,,.027,,57,,,,,,,,,,,,,2014
44,Louisiana SERS,1,Rank & File - Traditional DB ,1,,1,2012,9999,,.025,,,,,,,,,,,,,,,2014
44,Louisiana SERS,1,Rank & File - Traditional DB ,2,,1,2012,9999,,.025,,,,,,,,,,,,,,,2014
44,Louisiana SERS,1,Rank & File - Traditional DB ,3,,1,2012,9999,,.025,,,,,,,,,,,,,,,2014
44,Louisiana SERS,5,Corrections - Secondary ,1,,1,2012,9999,,.0333,,,,,,,,,,,,,,,2014
44,Louisiana SERS,5,Corrections - Secondary ,2,,1,2012,9999,,.0333,,,,,,,,,,,,,,,2014
44,Louisiana SERS,11,Hazardous Duty (Act 992),1,,1,2012,9999,,.03333,,,,,,,,,,,,,,,2014
45,Louisiana TRS,1,Regular Teachers,1,,1,2012,9999,,.025,,,30,,,,,,,,,,,,2014
45,Louisiana TRS,1,Regular Teachers,1,,2,2012,9999,,.025,,55,25,,,,,,,,,,,,2014
45,Louisiana TRS,1,Regular Teachers,1,,3,2012,9999,,.025,,65,20,,,,,,,,,,,,2014
45,Louisiana TRS,1,Regular Teachers,1,,4,2012,9999,,.02,,,,,,,,,,,,,,,2014
45,Louisiana TRS,1,Regular Teachers,2,,1,2012,9999,,.025,,,,,,,,,,,,,,,2014
45,Louisiana TRS,1,Regular Teachers,3,,1,2012,9999,,.025,,,,,,,,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,1,,1,2012,9999,,.0133,,,,,,1/1/1800,12/31/1978,,,,,0,13.4,,2014
45,Louisiana TRS,2,Higher Education,1,,2,2012,9999,,.025,,,,,,1/1/1800,12/31/1978,,,,,13.401,9999,,2014
45,Louisiana TRS,2,Higher Education,1,,3,2012,9999,,.025,,,30,,,  1/1/1979,  1/1/8000,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,1,,4,2012,9999,,.025,,55,25,,,  1/1/1979,  1/1/8000,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,1,,5,2012,9999,,.025,,65,20,,,  1/1/1979,  1/1/8000,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,1,,6,2012,9999,,.02,,,,,,,,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,2,,1,2012,9999,,.0133,,,,,,1/1/1800,12/31/1978,,,,,0,13.8,,2014
45,Louisiana TRS,2,Higher Education,2,,2,2012,9999,,.025,,,,,,1/1/1800,12/31/1978,,,,,13.801,9999,,2014
45,Louisiana TRS,2,Higher Education,2,,3,2012,9999,,.025,,,30,,,  1/1/1979,  1/1/8000,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,2,,4,2012,9999,,.025,,55,25,,,  1/1/1979,  1/1/8000,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,2,,5,2012,9999,,.025,,65,20,,,  1/1/1979,  1/1/8000,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,2,,6,2012,9999,,.02,,,,,,,,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,3,,1,2012,9999,,.0133,,,,,,1/1/1800,12/31/1978,,,,,0,14.6,,2014
45,Louisiana TRS,2,Higher Education,3,,2,2012,9999,,.025,,,,,,1/1/1800,12/31/1978,,,,,14.601,9999,,2014
45,Louisiana TRS,2,Higher Education,3,,3,2012,9999,,.025,,,30,,,  1/1/1979,  1/1/8000,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,3,,4,2012,9999,,.025,,55,25,,,  1/1/1979,  1/1/8000,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,3,,5,2012,9999,,.025,,65,20,,,  1/1/1979,  1/1/8000,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,3,,6,2012,9999,,.02,,,,,,,,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,4,,1,2012,9999,,.0133,,,,,,1/1/1800,12/31/1978,,,,,0,15.36,,2014
45,Louisiana TRS,2,Higher Education,4,,2,2012,9999,,.025,,,,,,1/1/1800,12/31/1978,,,,,15.361,9999,,2014
45,Louisiana TRS,2,Higher Education,4,,3,2012,9999,,.025,,,30,,,  1/1/1979,  1/1/8000,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,4,,4,2012,9999,,.025,,55,25,,,  1/1/1979,  1/1/8000,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,4,,5,2012,9999,,.025,,65,20,,,  1/1/1979,  1/1/8000,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,4,,6,2012,9999,,.02,,,,,,,,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,5,,1,2012,9999,,.0133,,,,,,1/1/1800,12/31/1978,,,,,0,15.9,,2014
45,Louisiana TRS,2,Higher Education,5,,2,2012,9999,,.025,,,,,,1/1/1800,12/31/1978,,,,,15.901,9999,,2014
45,Louisiana TRS,2,Higher Education,5,,3,2012,9999,,.025,,,30,,,  1/1/1979,  1/1/8000,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,5,,4,2012,9999,,.025,,55,25,,,  1/1/1979,  1/1/8000,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,5,,5,2012,9999,,.025,,65,20,,,  1/1/1979,  1/1/8000,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,5,,6,2012,9999,,.02,,,,,,,,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,6,,1,2012,9999,,.0133,,,,,,1/1/1800,12/31/1978,,,,,0,16.5,,2014
45,Louisiana TRS,2,Higher Education,6,,2,2012,9999,,.025,,,,,,1/1/1800,12/31/1978,,,,,16.501,9999,,2014
45,Louisiana TRS,2,Higher Education,6,,3,2012,9999,,.025,,,30,,,  1/1/1979,  1/1/8000,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,6,,4,2012,9999,,.025,,55,25,,,  1/1/1979,  1/1/8000,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,6,,5,2012,9999,,.025,,65,20,,,  1/1/1979,  1/1/8000,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,6,,6,2012,9999,,.02,,,,,,,,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,7,,1,2012,9999,,.0133,,,,,,1/1/1800,12/31/1978,,,,,0,17.1,,2014
45,Louisiana TRS,2,Higher Education,7,,2,2012,9999,,.025,,,,,,1/1/1800,12/31/1978,,,,,17.101,9999,,2014
45,Louisiana TRS,2,Higher Education,7,,3,2012,9999,,.025,,,30,,,  1/1/1979,  1/1/8000,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,7,,4,2012,9999,,.025,,55,25,,,  1/1/1979,  1/1/8000,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,7,,5,2012,9999,,.025,,65,20,,,  1/1/1979,  1/1/8000,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,7,,6,2012,9999,,.02,,,,,,,,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,8,,1,2012,9999,,.0133,,,,,,1/1/1800,12/31/1978,,,,,0,17.7,,2014
45,Louisiana TRS,2,Higher Education,8,,2,2012,9999,,.025,,,,,,1/1/1800,12/31/1978,,,,,17.701,9999,,2014
45,Louisiana TRS,2,Higher Education,8,,3,2012,9999,,.025,,,30,,,  1/1/1979,  1/1/8000,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,8,,4,2012,9999,,.025,,55,25,,,  1/1/1979,  1/1/8000,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,8,,5,2012,9999,,.025,,65,20,,,  1/1/1979,  1/1/8000,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,8,,6,2012,9999,,.02,,,,,,,,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,9,,1,2012,9999,,.025,,,30,,,,,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,9,,2,2012,9999,,.025,,55,25,,,,,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,9,,3,2012,9999,,.025,,65,20,,,,,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,9,,4,2012,9999,,.02,,,,,,,,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,10,,1,2012,9999,,.025,,,,,,,,,,,,,,,2014
45,Louisiana TRS,2,Higher Education,11,,1,2012,9999,,.025,,,,,,,,,,,,,,,2014
45,Louisiana TRS,3,Lunch Plan A,1,,1,2012,9999,,.03,,,,,,,,,,,,,,,2014
45,Louisiana TRS,3,Lunch Plan A,2,,1,2012,9999,,.025,,,30,,,,,,,,,,,,2014
45,Louisiana TRS,3,Lunch Plan A,2,,2,2012,9999,,.025,,55,25,,,,,,,,,,,,2014
45,Louisiana TRS,3,Lunch Plan A,2,,3,2012,9999,,.025,,65,20,,,,,,,,,,,,2014
45,Louisiana TRS,3,Lunch Plan A,2,,4,2012,9999,,.02,,,,,,,,,,,,,,,2014
45,Louisiana TRS,3,Lunch Plan A,3,,1,2012,9999,,.025,,,,,,,,,,,,,,,2014
45,Louisiana TRS,3,Lunch Plan A,4,,1,2012,9999,,.025,,,,,,,,,,,,,,,2014
45,Louisiana TRS,4,Lunch Plan B,1,,1,2012,9999,,.02,,,,,,,,,,,,,,,2014
45,Louisiana TRS,4,Lunch Plan B,2,,1,2012,9999,,.025,,,30,,,,,,,,,,,,2014
45,Louisiana TRS,4,Lunch Plan B,2,,2,2012,9999,,.025,,55,25,,,,,,,,,,,,2014
45,Louisiana TRS,4,Lunch Plan B,2,,3,2012,9999,,.025,,65,20,,,,,,,,,,,,2014
45,Louisiana TRS,4,Lunch Plan B,2,,4,2012,9999,,.02,,,,,,,,,,,,,,,2014
45,Louisiana TRS,4,Lunch Plan B,3,,1,2012,9999,,.025,,,,,,,,,,,,,,,2014
45,Louisiana TRS,4,Lunch Plan B,4,,1,2012,9999,,.025,,,,,,,,,,,,,,,2014
47,Maine State and Teacher,1,All,1,All,1,2014,9999,,.02,,,,,,,,,,,,,,,2014
47,Maine State and Teacher,1,All,2,All,1,2014,9999,,.02,,,,,,,,,,,,,,,2014
47,Maine State and Teacher,1,All,3,All,1,2014,9999,,.02,,,,,,,,,,,,,,,2014
47,Maine State and Teacher,2,All,1,All,1,2014,9999,,.02,,,,,,,,,,,,,,,2014
47,Maine State and Teacher,2,All,2,All,1,2014,9999,,.02,,,,,,,,,,,,,,,2014
47,Maine State and Teacher,2,All,3,All,1,2014,9999,,.02,,,,,,,,,,,,,,,2014
47,Maine State and Teacher,3,All,1,All,1,2014,9999,,.02,,,,,,,,,,,,,,,2014
47,Maine State and Teacher,3,All,2,All,1,2014,9999,,.02,,,,,,,,,,,,,,,2014
47,Maine State and Teacher,3,All,3,All,1,2014,9999,,.02,,,,,,,,,,,,,,,2014
48,Maryland PERS,0,All Employees,1,Tier I (pre 1980),1,2014,9999,,.0181818181818182,,,,,,,,,,,,,,,2014
48,Maryland PERS,0,All Employees,2,Tier II (1980-1998),1,2014,9999,"SSIL is the average of all Social Security Wage Bases over the 35 years prior to retirement.  Benefit level is calculated on what portion of the FAS is the SSIL and what is over it.   For simplicity sake, modeling the post SSIL rate, as the rate that applies to the SSIL is a small .8%",.015,,,,,,,,,,,,,,,2014
48,Maryland PERS,0,All Employees,3,Tier III (1998-2006),1,2014,9999,,.014,,,,,,,,,,,,,,,2014
48,Maryland PERS,0,All Employees,4,Tier IV (2006-2011),1,2014,9999,,.018,,,,,,,,,,,,,,,2014
48,Maryland PERS,0,All Employees,5,Tier V (2011+),1,2014,9999,,.015,,,,,,,,,,,,,,,2014
49,Maryland Teachers,1,Teachers Retirement System - Plan A,0,,1,2014,9999,,.0181818181818182,,,,,,,,,,,,,,,2014
49,Maryland Teachers,2,Teachers Pension System,1,ACPS,1,2014,9999,,.012,,,,,,1/1/1800, 6/30/1998,,,,,,,,2014
49,Maryland Teachers,2,Teachers Pension System,1,ACPS,2,2014,9999,,.018,,,,,,  7/1/1998,  1/1/8000,,,,,,,,2014
49,Maryland Teachers,2,Teachers Pension System,2,RCPB,1,2014,9999,,.018,,,,,,,,,,,,,,,2014
50,Massachusetts SRS,1,General,1,All Tiers,1,2014,9999,,.025,,,,,,,,,,,,,,,2014
50,Massachusetts SRS,1,General,2,All Tiers,1,2014,9999,,.025,,,,,,,,,,,,,,,2014
50,Massachusetts SRS,1,General,3,All Tiers,1,2014,9999,,.025,,,,,,,,,,,,,,,2014
50,Massachusetts SRS,1,General,4,All Tiers,1,2014,9999,,.025,,,,,,,,,,,,,,,2014
50,Massachusetts SRS,1,General,5,All Tiers,1,2014,9999,,.025,,,,,,,,,,,,,,,2014
50,Massachusetts SRS,1,General,6,All Tiers,1,2014,9999,,.025,,,,,,,,,,,,,,,2014
50,Massachusetts SRS,2,Hazardous,1,All Tiers,1,2014,9999,,.025,,,,,,,,,,,,,,,2014
50,Massachusetts SRS,2,Hazardous,2,All Tiers,1,2014,9999,,.025,,,,,,,,,,,,,,,2014
50,Massachusetts SRS,2,Hazardous,3,All Tiers,1,2014,9999,,.025,,,,,,,,,,,,,,,2014
50,Massachusetts SRS,2,Hazardous,4,All Tiers,1,2014,9999,,.025,,,,,,,,,,,,,,,2014
50,Massachusetts SRS,2,Hazardous,5,All Tiers,1,2014,9999,,.025,,,,,,,,,,,,,,,2014
50,Massachusetts SRS,2,Hazardous,6,All Tiers,1,2014,9999,,.025,,,,,,,,,,,,,,,2014
50,Massachusetts SRS,3,Police,1,Tier I (pre 1975),1,2014,9999,,.03,,,,,,,,,,,,,,,2014
50,Massachusetts SRS,3,Police,2,Tier II (1975-1977),1,2014,9999,,.03,,,,,,,,,,,,,,,2014
50,Massachusetts SRS,3,Police,3,Tier III (1978),1,2014,9999,,.03,,,,,,,,,,,,,,,2014
50,Massachusetts SRS,3,Police,4,Tier IV (1979-1983),1,2014,9999,,.03,,,,,,,,,,,,,,,2014
50,Massachusetts SRS,3,Police,5,Tier V (1984- 1996),1,2014,9999,,.03,,,,,,,,,,,,,,,2014
50,Massachusetts SRS,3,Police,6,Tier VI (1996-2012),1,2014,9999,,.03,,,,,,,,,,,,,,,2014
50,Massachusetts SRS,3,Police,7,Tier VII (2012+),1,2014,9999,,.025,,,,,,,,,,,,,,,2014
50,Massachusetts SRS,4,Corrections,1,All Tiers,1,2014,9999,,.025,,,,,,,,,,,,,,,2014
50,Massachusetts SRS,4,Corrections,2,All Tiers,1,2014,9999,,.025,,,,,,,,,,,,,,,2014
50,Massachusetts SRS,4,Corrections,3,All Tiers,1,2014,9999,,.025,,,,,,,,,,,,,,,2014
50,Massachusetts SRS,4,Corrections,4,All Tiers,1,2014,9999,,.025,,,,,,,,,,,,,,,2014
50,Massachusetts SRS,4,Corrections,5,All Tiers,1,2014,9999,,.025,,,,,,,,,,,,,,,2014
50,Massachusetts SRS,4,Corrections,6,All Tiers,1,2014,9999,,.025,,,,,,,,,,,,,,,2014
51,Massachusetts Teachers,0,All Employees,1,All Tiers,1,2014,9999,,.025,,,,,,,,,,,,,,,2014
51,Massachusetts Teachers,0,All Employees,2,All Tiers,1,2014,9999,,.025,,,,,,,,,,,,,,,2014
51,Massachusetts Teachers,0,All Employees,3,All Tiers,1,2014,9999,,.025,,,,,,,,,,,,,,,2014
51,Massachusetts Teachers,0,All Employees,4,All Tiers,1,2014,9999,,.025,,,,,,,,,,,,,,,2014
51,Massachusetts Teachers,0,All Employees,5,All Tiers,1,2014,9999,,.025,,,,,,,,,,,,,,,2014
51,Massachusetts Teachers,0,All Employees,6,All Tiers,1,2014,9999,,.025,,,,,,,,,,,,,,,2014
51,Massachusetts Teachers,0,All Employees,7,All Tiers,1,2014,9999,,.025,,,,,,,,,,,,,,,2014
51,Massachusetts Teachers,0,All Employees,8,All Tiers,1,2014,9999,,.025,,,,,,,,,,,,,,,2014
52,Michigan Municipal,1,General,0,All Tiers,1,2014,9999,,.013,,,,,,,,,,,,,,,2014
52,Michigan Municipal,1,General,0,All Tiers,2,2014,9999,,.015,,,,,,,,,,,,,,,2014
52,Michigan Municipal,1,General,0,All Tiers,3,2014,9999,,.017,,,,,,,,,,,,,,,2014
52,Michigan Municipal,1,General,0,All Tiers,4,2014,9999,,.02,,,,,,,,,,,,,,,2014
52,Michigan Municipal,2,Hybrid,0,All Tiers,1,2014,9999,,.01,,,,,,,,,,,,,,,2014
52,Michigan Municipal,2,Hybrid,0,All Tiers,2,2014,9999,,.0125,,,,,,,,,,,,,,,2014
52,Michigan Municipal,2,Hybrid,0,All Tiers,3,2014,9999,,.015,,,,,,,,,,,,,,,2014
52,Michigan Municipal,2,Hybrid,0,All Tiers,4,2014,9999,Applies to those without social security coverage,.0175,,,,,,,,,,,,,,,2014
52,Michigan Municipal,2,Hybrid,0,All Tiers,5,2014,9999,Applies to those without social security coverage,.02,,,,,,,,,,,,,,,2014
53,Michigan Public Schools,1,Basic: Option 1,0,,1,2012,9999,,.015,,,,,,,,,,,,,,,2014
53,Michigan Public Schools,2,Basic: Option 3,0,,1,2012,9999,,.015,,,,,,1/1/1800,  2/1/2013,,,,,,,,2014
53,Michigan Public Schools,2,Basic: Option 3,0,,2,2012,9999,,.0125,,,,,,  2/2/2013,  1/1/8000,,,,,,,,2014
53,Michigan Public Schools,3,MIP: Option 1,1,,1,2012,9999,,.015,,,,,,,,,,,,,,,2014
53,Michigan Public Schools,3,MIP: Option 1,2,,1,2012,9999,,.015,,,,,,,,,,,,,,,2014
53,Michigan Public Schools,3,MIP: Option 1,3,,1,2012,9999,,.015,,,,,,,,,,,,,,,2014
53,Michigan Public Schools,4,MIP: Option 3,1,,1,2012,9999,,.015,,,,,,1/1/1800,  2/1/2013,,,,,,,,2014
53,Michigan Public Schools,4,MIP: Option 3,1,,2,2012,9999,,.0125,,,,,,  2/2/2013,  1/1/8000,,,,,,,,2014
53,Michigan Public Schools,4,MIP: Option 3,2,,1,2012,9999,,.015,,,,,,1/1/1800,  2/1/2013,,,,,,,,2014
53,Michigan Public Schools,4,MIP: Option 3,2,,2,2012,9999,,.0125,,,,,,  2/2/2013,  1/1/8000,,,,,,,,2014
53,Michigan Public Schools,4,MIP: Option 3,3,,1,2012,9999,,.015,,,,,,1/1/1800,  2/1/2013,,,,,,,,2014
53,Michigan Public Schools,4,MIP: Option 3,3,,2,2012,9999,,.0125,,,,,,  2/2/2013,  1/1/8000,,,,,,,,2014
53,Michigan Public Schools,5,Pension Plan Plus,0,,1,2012,9999,,.015,,,,,,,,,,,,,,,2014
54,Michigan SERS,1,General state government employees-DB Classified,0,,1,2012,9999,,.015,,,,,,,,,,,,,,,2014
54,Michigan SERS,2,Correction Officers-DB Classified,0,,1,2012,9999,,.015,,,,,,,,,,,,,,,2014
54,Michigan SERS,3,Conservation Officers-DB Classified,0,,1,2012,9999,,.015,,,,,,,,,,,,,,,2014
54,Michigan SERS,3,Conservation Officers-DB Classified,0,,2,2012,9999,,.024,,,25,,,,,,,0,25,,,,2014
54,Michigan SERS,3,Conservation Officers-DB Classified,0,,3,2012,9999,,0,,,25,,,,,,,26,9999,,,,2014
56,Minnesota PERF,1,Basic Plan,1,,1,2012,9999,,.027,,,,,,,,,,,,,,,2014
56,Minnesota PERF,2,Coordinated Plan,1,,1,2012,9999,,.017,,,,,,,,,,,,,,,2014
56,Minnesota PERF,2,Coordinated Plan,2,,1,2012,9999,,.017,,,,,,,,,,,,,,,2014
56,Minnesota PERF,2,Coordinated Plan,3,,1,2012,9999,,.017,,,,,,,,,,,,,,,2014
56,Minnesota PERF,2,Coordinated Plan,4,,1,2012,9999,,.017,,,,,,,,,,,,,,,2014
57,Minnesota State ERS,0,ALL,1,,1,2012,9999,,.017,,,,,,,,,,,,,,,2014
57,Minnesota State ERS,0,ALL,2,,1,2012,9999,,.017,,,,,,,,,,,,,,,2014
57,Minnesota State ERS,0,ALL,3,,1,2012,9999,,.017,,,,,,,,,,,,,,,2014
57,Minnesota State ERS,0,ALL,4,,1,2012,9999,,.017,,,,,,,,,,,,,,,2014
58,Minnesota Teachers,1,Basic Plan,1,,1,2012,9999,,.025,,,,,,,,,,,,,,,2014
58,Minnesota Teachers,2,Coordinated Plan,1,,1,2012,9999,,.012,,,,,,1/1/1800, 6/30/2006,,,0,10,,,,2014
58,Minnesota Teachers,2,Coordinated Plan,1,,2,2012,9999,,.017,,,,,,1/1/1800, 6/30/2006,,,11,9999,,,,2014
58,Minnesota Teachers,2,Coordinated Plan,1,,3,2012,9999,,.014,,,,,,  7/1/2006,  1/1/8000,,,0,10,,,,2014
58,Minnesota Teachers,2,Coordinated Plan,1,,4,2012,9999,,.019,,,,,,  7/1/2006,  1/1/8000,,,11,9999,,,,2014
58,Minnesota Teachers,2,Coordinated Plan,2,,1,2012,9999,,.017,,,,,,1/1/1800, 6/30/2006,,,,,,,,2014
58,Minnesota Teachers,2,Coordinated Plan,2,,2,2012,9999,,.019,,,,,,  7/1/2006,  1/1/8000,,,,,,,,2014
