PlanName,DataEntryCode,source_FundingAndMethods,notes_FundingAndMethods,initials_FundingAndMethods,AssetValMeth,PhaseIn,AssetValMeth_note,ActCostMeth,ActCostMeth_note,FundingMeth,FundingMeth_note,ppd_id,EEGroupID,TierID,fy,scaled_check,MktAssets_Smooth,ActAssets_Smooth,NetFlows_smooth,AssetValMethCode,SmoothingReset,GainlossConcept,GainLossBase_1,GainLossBase_2,GainLoss,GainLossPeriod,PhaseInPercent,PhaseInPeriods,PhaseInType,GainLossRecognition,AssetSmoothingBaseline,ExpectedReturnMethod,AddSubtractGainLoss,UpperCorridor,LowerCorridor,ActCostMethCode,FundMethCode_1,FundMethCode_2,PayrollGrowthAssumption,TotAmortPeriod,RemainingAmortPeriod,UAALYearEstablished,WageInflation
Massachusetts Teachers,,,,,,,,,,,,51,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts Teachers,,,,,,,,,,,,51,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts Teachers,,,,,,,,,,,,51,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts Teachers,,,,,,,,,,,,51,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts Teachers,,,,,,,,,,,,51,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts Teachers,,,,,,,,,,,,51,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts Teachers,,,,,,,,,,,,51,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts Teachers,,,,,,,,,,,,51,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts Teachers,,,,,,,,,,,,51,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts Teachers,,,,,,,,,,,,51,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts Teachers,,,,,,,,,,,,51,0,0,2011,,,,,,,,,,686724,,,,,,,,,,,,,,,,,,
Massachusetts Teachers,,,,,,,,,,,,51,0,0,2012,,,,,,,,,,-1824198,,,,,,,,,,,,,,,,,,
Massachusetts Teachers,,1/1/2013 TRS AV p. 18,,JP,,186661; -364840; 137345; 219926; -1836382,Expected Actuarial Assets includes unrecognized gain/losses from prior years.,,,,,51,0,0,2013,0,21934211,21787470,-950720,0,0,1,1,4,933306,0,.2,5,0,0,4,2,1,1.1,.9,,,,.04,,,,
Massachusetts Teachers,,1/1/2014 TRS AV p. 19,,JFP,,318887; 186661; -364840; 137345; 219926,Expected Actuarial Assets includes unrecognized gain/losses from prior years.,,,,,51,0,0,2014,0,24183391,22940196,-1046395,0,0,1,1,4,1594433,0,.2,5,0,0,4,2,1,1.1,.9,,,,,,,,
Massachusetts Teachers,,1/1/2015 TRS AV p. 17,,JP,,33698; 318887; 186661; -364840; 137345,Expected Actuarial Assets includes unrecognized gain/losses from prior years.,,,,,51,0,0,2015,0,25046692,23946759,-1096542,0,0,1,1,4,168488,0,.2,5,0,0,4,2,1,1.1,.9,,,,,,,,
Massachusetts Teachers,2,1/1/2016 TRS AV p.17,why do we use 2015 data for year 2016?,TP,,-302690; 33698; 318887; 186661; -364840,Expected Actuarial Assets includes unrecognized gain/losses from prior years.,,,,,51,0,0,2016,0,24308553,24593787,-1040251,0,0,1,1,4,-1513452,0,.2,5,0,0,4,2,1,1.1,.9,,,,,,,,
Michigan Municipal,,,,,,,,,,,,52,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan Municipal,,,,,,,,,,,,52,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan Municipal,,,,,,,,,,,,52,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan Municipal,,,,,,,,,,,,52,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan Municipal,,,,,,,,,,,,52,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan Municipal,,,,,,,,,,,,52,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan Municipal,,,,,,,,,,,,52,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan Municipal,,,,,,,,,,,,52,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan Municipal,,,,,,,,,,,,52,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan Municipal,,,,,,,,,,,,52,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan Municipal,,Smoothing is in the Appendix to valuation.  Link to appendix on page 3 of valuation. Need to download and attach separate Appendix to valuation. ,,,,,,,,,,52,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan Municipal,,p. 83 Michigan MERS AV w. Appendix. Link to appendix on page 3 of valuation. Need to download and attach Appendix to valuation. ,,JP,,4885.187; -44174.950; 20621.513; 26903.495; -203285.376; -20.185; 21683.022; -14753.669; 0; 0,,,,,,52,0,0,2012,0,6858525.416,7843152.666,289974.4399999999,0,0,0,1,4,,0,.1,10,0,0,4,2,1,,,,,,.045,,,,
Michigan Municipal,,p. 83 Michigan MERS AV w. Appendix. Link to appendix on page 3 of valuation. Need to download and attach Appendix to valuation. ,,JFP,,35922.692; 4885.187; -44174.950; 20621.513; 26903.495; -203285.376; -20.185; 21683.022; -14753.669; 0,,,,,,52,0,0,2013,0,7651705.376,8124887.439,-186056.894,0,0,0,1,4,,0,.1,10,0,0,4,2,1,,,,,,.045,,,,
Michigan Municipal,,p. 83 Michigan MERS AV w. Appendix. Link to appendix on page 3 of valuation. Need to download and attach Appendix to valuation. ,,JP,,-18035.137 ;35922.692; 4885.187; -44174.950; 20621.513; 26903.495; -203285.376; -20.185; 21683.022; 0,,,,,,52,0,0,2014,0,8063083.723,8546363.754000001,-56020.45599999989,0,0,0,1,4,,0,.1,10,0,0,4,2,1,,,,,,.045,,,,
Michigan Municipal,,p. 83 Michigan MERS AV w. Appendix. Link to appendix on page 3 of valuation. Need to download and attach Appendix to valuation. ,,JP,,-82206.529; -18035.137 ;35922.692; 4885.187; -44174.950; 20621.513; 26903.495; -203285.376; -20.185; 21683.022,,,,,,52,0,0,2015,0,7886133.448,8953772.506999999,-37109.69499999995,0,0,0,1,4,,0,.1,10,0,0,4,2,1,,,,,,.0375,,,,
Michigan Municipal,,2016 AV Appendix p31,"Download ""Appendix"" from beginning of AV",CC,,36545.010;-266909.765; 0; 0; 0,,,,,,52,0,0,2016,0,8490200,9144749.435000001,-262407.4,0,0,0,1,4,182725.049,0,.2,5,0,0,4,2,1,,,,,,.0375,,,,
Michigan Public Schools,,,,,,,,,,,,53,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,40,35,,
Michigan Public Schools,,,,,,,,,,,,53,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,40,34,,
Michigan Public Schools,,,,,,,,,,,,53,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,40,33,,
Michigan Public Schools,,,,,,,,,,,,53,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,40,32,,
Michigan Public Schools,,,,,,,,,,,,53,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,40,31,,
Michigan Public Schools,,,,,,,,,,,,53,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,40,30,,
Michigan Public Schools,,,,,,,,,,,,53,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,40,29,,
Michigan Public Schools,,,,,,,,,,,,53,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,40,28,,
Michigan Public Schools,,,,,,,,,,,,53,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,40,27,,
Michigan Public Schools,,,,,,,,,,,,53,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,40,26,,
Michigan Public Schools,,,,,,,,,,,,53,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,40,25,,
Michigan Public Schools,,p. 31 Michigan PSERS AV: DEVELOPMENT OF VALUATION ASSETS,Hyrid and Non-Hybrid Combined,JP,,432010.928; -410863.290; 9598.417; -1264198.605; -2220488.012,,,,,,53,0,0,2012,0,37700411.961,38449959.892,-2324197.859,0,0,0,1,4,,0,.2,5,0,0,4,2,1,,,,,,,40,24,,.035
Michigan Public Schools,,,Hyrid and Non-Hybrid Combined,JFP,,372032.865; 432010.928; -410863.290; 9598.417; -1264198.605,,,,,,53,0,0,2013,0,40015539.616,38043503.53399999,-2519780.455999999,0,0,0,1,4,,0,.2,5,0,0,4,2,1,,,,,,,40,23,,.035
Michigan Public Schools,,"2014 MPSERS AV p 30, 32",Hyrid and Non-Hybrid Combined,JFP,,644579.078; 372032.865; 432010.928; -410863.290; 9598.417,,,,,,53,0,0,2014,0,43773188.96399999,39625615.493,-2411350.263,0,0,0,1,4,,0,.2,5,0,0,4,2,1,,,,,,,40,22,,.035
Michigan Public Schools,,"2015 MPSERS AV p 31, 33",Hyrid and Non-Hybrid Combined,TP,,-433451.498; 644579.078; 372032.865; 432010.928; -410863.290,,,,,,53,0,0,2015,0,42382360.872,41006352.969,-2192015.565,0,0,0,1,4,,0,.2,5,0,0,4,2,1,,,,,,,40,21,,.035
Michigan Public Schools,1,,,,,,,,,,,53,0,0,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan SERS,,,,,,,,,,,,54,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,40,35,,
Michigan SERS,,,,,,,,,,,,54,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,40,34,,
Michigan SERS,,,,,,,,,,,,54,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,40,33,,
Michigan SERS,,,,,,,,,,,,54,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,40,32,,
Michigan SERS,,,,,,,,,,,,54,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,40,31,,
Michigan SERS,,,,,,,,,,,,54,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,40,30,,
Michigan SERS,,,,,,,,,,,,54,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,40,29,,
Michigan SERS,,,,,,,,,,,,54,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,40,28,,
Michigan SERS,,,,,,,,,,,,54,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,40,27,,
Michigan SERS,,,,,,,,,,,,54,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,40,26,,
Michigan SERS,,,,,,,,,,,,54,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,40,25,,
Michigan SERS,,p. 24 Michigan SERS AV: DEVELOPMENT OF VALUATION ASSETS,,JP,,106385.047; -96527.032; 2175.737; -315031.763; -547817.019,,,,,,54,0,0,2012,0,9272335.93,9447057.129000001,-703006.5959999999,0,0,0,1,4,531925.2340000001,0,.2,5,0,0,4,2,1,,,,,,,40,24,,.035
Michigan SERS,,p. 24 Michigan SERS AV: DEVELOPMENT OF VALUATION ASSETS,,JP,,89153.004; 106385.047; -96527.032; 2175.737; -315031.763,,,,,,54,0,0,2013,0,9922516.197000001,9437627.369000001,-530143.579,0,0,0,1,4,445765.019,0,.2,5,0,0,4,2,1,,,,,,,40,23,,.035
Michigan SERS,,,,JP,,157300.250; 89153.004; 106385.047; -96527.032; 2175.737,,,,,,54,0,0,2014,0,10974806.091,9961903.018999999,-470405.333,0,0,0,1,4,786501.2510000001,0,.2,5,0,0,4,2,1,,,,,,.035,40,22,,.035
Michigan SERS,,2015 MSERS AV p 25,,TP,,-110351.671; 157300.250; 89153.004; 106385.047; -96527.032,,,,,,54,0,0,2015,0,10731762.4,10416577.282,-469459.2069999999,0,0,0,1,4,-551758.357,0,.2,5,0,0,4,2,1,,,,,,.035,40,21,,.035
Michigan SERS,1,,,,,,,,,,,54,0,0,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis ERF,,,,,,,,,,,,55,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis ERF,,,,,,,,,,,,55,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis ERF,,,,,,,,,,,,55,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis ERF,,,,,,,,,,,,55,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis ERF,,,,,,,,,,,,55,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis ERF,,,,,,,,,,,,55,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis ERF,,,,,,,,,,,,55,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis ERF,,,,,,,,,,,,55,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis ERF,,,,,,,,,,,,55,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis ERF,,,,,,,,,,,,55,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis ERF,,,,,,,,,,,,55,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis ERF,,,,,,,,,,,,55,0,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis ERF,,p. 11 MERF AV: Actuarial Asset Value,,JP,,,,,,,,55,0,0,2013,0,868813,868813,-82122,1,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis ERF,,p. 11 MERF AV: Actuarial Asset Value,,JFP,,,,,,,,55,0,0,2014,0,935946,935946,-78717,1,,,,,,,,,,,,,,,,,,,.0375,,,,
Minnesota PERF,,,,,,,,,,,,56,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota PERF,,,,,,,,,,,,56,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota PERF,,,,,,,,,,,,56,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota PERF,,,,,,,,,,,,56,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota PERF,,,,,,,,,,,,56,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota PERF,,,,,,,,,,,,56,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota PERF,,,,,,,,,,,,56,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota PERF,,,,,,,,,,,,56,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota PERF,,,,,,,,,,,,56,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota PERF,,,,,,,,,,,,56,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota PERF,,,,,,,,,,,,56,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota PERF,,,,,,,,,,,,56,0,0,2012,,,,,,,,,,,,,,,,,,,,,,,,.0375,,,,
Minnesota PERF,,p. 11 PERF AV: Actuarial Asset Value,,JP,,"833405; -821722; 1657793; 672,522; -3451678 ",,,,,,56,0,0,2013,0,15084608,14113295,-396791,0,0,0,1,2,,0,.8,5,1,1,1,,0,,,,,,.0375,,,,
Minnesota PERF,,p. 11 PERF AV: Actuarial Asset Value,,JFP,,1571711; 833405; -821722; 1657793; 672522,,,,,,56,0,0,2014,0,17404822,15644540,-441245,0,0,0,1,2,,0,.8,5,1,1,1,,0,,,,,,.0375,,,,
Minnesota PERF,,2015 MPERA AV p 13-14,,JFP,,-630861; 1571711; 833405; -821722; 1657793,,,,,,56,0,0,2015,0,18581795,17974439,-492445,0,0,0,1,2,,0,.8,5,1,1,1,,0,,,,,,.035,,,,
Minnesota PERF,,2016 MPERA AV p 14-15,,TP,,-1484753; -630861; 1571711; 833405; -821722,,,,,,56,0,0,2016,0,17994909,18765863,-566466,0,0,0,1,2,,0,.8,5,1,1,1,,0,,,,,,.035,,,,
Minnesota State Employees,,,,,,,,,,,,57,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota State Employees,,,,,,,,,,,,57,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota State Employees,,,,,,,,,,,,57,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota State Employees,,,,,,,,,,,,57,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota State Employees,,,,,,,,,,,,57,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota State Employees,,,,,,,,,,,,57,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota State Employees,,,,,,,,,,,,57,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota State Employees,,,,,,,,,,,,57,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota State Employees,,,,,,,,,,,,57,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota State Employees,,,,,,,,,,,,57,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota State Employees,,,,,,,,,,,,57,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota State Employees,,,,,,,,,,,,57,0,0,2012,,,,,,,,,,,,,,,,,,,,,,,,.0375,,,,
Minnesota State Employees,,p. 11 SERS AV: Actuarial Asset Value,,JP,,561056; -554532; 1121457; 465050; -2397363,,,,,,57,0,0,2013,0,10033499,9375780,-361417,0,0,0,1,2,,0,.8,5,1,1,1,,0,,,,,,.0375,,,,
Minnesota State Employees,,,,JFP,,1041524; 561056; -554532; 1121457; 465050,,,,,,57,0,0,2014,0,11498604,10326272,-385469,0,0,0,1,2,,0,.8,5,1,1,1,,0,,,,,,.0375,,,,
Minnesota State Employees,,,,JP,,-404245; 1041524; 561056; -554532; 1121457,,,,,,57,0,0,2015,0,11638319,11223285,-390963,0,0,0,1,2,,0,.8,5,1,1,1,,0,,,,,,.035,,,,
Minnesota State Employees,,2016 MSRS AV p 14-15,,TP,,-924474; -404245; 1041524; 561056; -554532,,,,,,57,0,0,2016,0,11223065,11676370,-425902,0,0,0,1,2,,0,.8,5,1,1,1,,0,,,,,,.035,,,,
Minnesota Teachers,,,,,,,,,,,,58,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota Teachers,,,,,,,,,,,,58,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota Teachers,,,,,,,,,,,,58,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota Teachers,,,,,,,,,,,,58,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota Teachers,,,,,,,,,,,,58,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota Teachers,,,,,,,,,,,,58,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota Teachers,,,,,,,,,,,,58,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota Teachers,,,,,,,,,,,,58,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota Teachers,,,,,,,,,,,,58,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota Teachers,,,,,,,,,,,,58,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota Teachers,,,,,,,,,,,,58,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota Teachers,,,,,,,,,,,,58,0,0,2012,,,,,,,,,,,,,,,,,,,,,,,,.0375,,,,
Minnesota Teachers,,p. 21 TRS AV: Actuarial Asset Value,,JP,,1014336; -1045252; 2163878; 953497; 0,,,,,,58,0,0,2013,0,18015194,16774626,-982808,0,0,0,1,2,,0,.8,5,1,1,1,,0,,,,,,.0375,,,,
Minnesota Teachers,,,,JFP,,1855481; 1014336; -1045252; 2163878; 0,,,,,,58,0,0,2014,0,20289594,18181932,-985536,0,0,0,1,2,,0,.8,5,1,1,1,,0,,,,,,.0375,,,,
Minnesota Teachers,,,,JP,,-706091; 1855481; 1014336; -1045252; 0,,,,,,58,0,0,2015,0,20441993,19696893,-960533,0,0,0,1,2,,0,.8,5,1,1,1,,0,,,,,,.0375,,,,
Minnesota Teachers,,2016 TRA AV p 22-23,,TP,,-1619440; -706091; 1855481; 1014336; 0,,,,,,58,0,0,2016,0,19420131,20194279,-999596,0,0,0,1,2,,0,.8,5,1,1,1,,0,,,,,,.035,,,,
Mississippi PERS,,,,,,,,,,,,59,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi PERS,,,,,,,,,,,,59,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi PERS,,,,,,,,,,,,59,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi PERS,,,,,,,,,,,,59,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi PERS,,,,,,,,,,,,59,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi PERS,,,,,,,,,,,,59,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi PERS,,,,,,,,,,,,59,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi PERS,,,,,,,,,,,,59,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi PERS,,,,,,,,,,,,59,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi PERS,,,,,,,,,,,,59,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi PERS,,,,,,,,,,,,59,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi PERS,,,,,,,,,,,,59,0,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi PERS,,2013 PERS AV p 28,,JFP,,201569; -311731; 566840; 191592; -1048191,Expected market returns are net of admin and investment expenses.,,,,,59,0,0,2013,0,21686911,20490555,-707632,0,0,0,1,2,,0,.2,5,0,0,4,1,1,,,,,,.0425,,,,.0425
Mississippi PERS,,2014 PERS AV p 28,,JFP,,439773; 201569; -311731; 566840; 191592,Expected market returns are net of admin and investment expenses.,,,,,59,0,0,2014,0,24877119,22569940,-796730,0,0,0,1,2,,0,.2,5,0,0,4,1,1,,,,,,.0425,,,,.0425
Mississippi PERS,,2015 PERS AV p 27,,JP,,-239756; 439773; 201569; -311731; 566840,Expected market returns are net of admin and investment expenses.,,,,,59,0,0,2015,0,24838857,24387161,-884821,0,0,0,1,2,,0,.2,5,0,0,4,1,1,,,,,,.0375,,,,.0375
Mississippi PERS,,2016 PERS AV p 27,,TP,,-352976; -239756; 439773; 201569; -311731,Expected market returns are net of admin and investment expenses.,,,,,59,0,0,2016,0,24135016,25185078,-989321,0,0,0,1,2,,0,.2,5,0,0,4,1,1,,,,,,.0375,,,,.0375
Missouri DOT and Highway Patrol,,,,,,,,,,,,60,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Missouri DOT and Highway Patrol,,,,,,,,,,,,60,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Missouri DOT and Highway Patrol,,,,,,,,,,,,60,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Missouri DOT and Highway Patrol,,,,,,,,,,,,60,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Missouri DOT and Highway Patrol,,,,,,,,,,,,60,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Missouri DOT and Highway Patrol,,,,,,,,,,,,60,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Missouri DOT and Highway Patrol,,,,,,,,,,,,60,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Missouri DOT and Highway Patrol,,,,,,,,,,,,60,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Missouri DOT and Highway Patrol,,,,,,,,,,,,60,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Missouri DOT and Highway Patrol,,,,,,,,,,,,60,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Missouri DOT and Highway Patrol,,,,,,,,,,,,60,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Missouri DOT and Highway Patrol,,,,,,,,,,,,60,0,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Missouri DOT and Highway Patrol,,2013 MODOT AV p 41,,JFP,,24311.269; -24155.060; 55929.464,,,,,,60,0,0,2013,0,1681869.871,1657402.393,-53807.602,0,0,0,1,4,,0,.3333333333333333,3,0,0,4,2,1,1.2,.8,,,,,,,,
Missouri DOT and Highway Patrol,,2014 MODOT AV p 20; p 90,,LO,,58846.539; 24311.269; -24155.060,,,,,,60,0,0,2014,0,1937268.639,1795264.291,-47739.624,0,0,0,1,4,,0,.3333333333333333,3,0,0,4,2,1,1.2,.8,,,,.035,,,,.035
Missouri DOT and Highway Patrol,,2015 MODOT AV p 41 -42,,CM,,-8240.457; 58846.539; 24311.269,,,,,,60,0,0,2015,0,2009367.134,1967001.509,-40734.649,0,0,0,1,4,,0,.3333333333333333,3,0,0,4,2,1,1.2,.8,,,,,,,,
Missouri DOT and Highway Patrol,,2016 MODOT AV p 45,,TP,,-43169.972; -8240.457; 58846.539,,,,,,60,0,0,2016,0,1992073.946,2086654.348,-38725.283,0,0,0,1,4,,0,.3333333333333333,3,0,0,4,2,1,1.2,.8,,,,,,,,
Missouri Local,,,,,,,,,,,,61,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Missouri Local,,,,,,,,,,,,61,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Missouri Local,,,,,,,,,,,,61,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Missouri Local,,,,,,,,,,,,61,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Missouri Local,,,,,,,,,,,,61,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Missouri Local,,,,,,,,,,,,61,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Missouri Local,,,,,,,,,,,,61,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Missouri Local,,,,,,,,,,,,61,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Missouri Local,,,,,,,,,,,,61,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Missouri Local,,,,,,,,,,,,61,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Missouri Local,,,,,,,,,,,,61,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Missouri Local,,,,,,,,,,,,61,0,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Missouri Local,,2013 LAGERS AV p 30,,JP,,38550.259; -4045.703; 91698.790; 138229.222; -137718.790,,,,,,61,0,0,2013,0,5156055.295,4692364.566,-17911.887,0,0,0,1,4,,0,.2,5,0,0,4,2,1,1.2,.8,,,,,,,,
Missouri Local,,,,JP,,"99,354,239; 38550.259; -4045.703; 91698.790; 138229.222",,,,,,61,0,0,2014,0,5984665.251,5387990.131,-8065.305,0,0,0,1,4,,0,.2,5,0,0,4,2,1,1.2,.8,,,,,,,,.035
